STATION,DATE,TYPE,TEMP,DEW PNT,RH,W.DIR,W.SPEED,PRECIP,GC,FFMC,DMC,DC,ISI,BUI,FWI,DGR
BLUE RIVER 2,2023-06-03,ACTUAL,27.4,2.4,20,8,8,0,,94.3,59,130,11.5,59,27,4
BLUE RIVER 2,2023-06-04,MANUAL,25.7,-1.2,17,215,22,0,,95,65,138,26.1,65,48,4
BLUE RIVER 2,2023-06-05,ACTUAL,18.2,-0.7,28,220,24,0,,93.3,69,145,23.4,69,46,4
BLUE RIVER 2,2023-06-06,ACTUAL,24.2,-3.2,16,328,5,0,,94.8,74,153,10.9,74,29,4
BLUE RIVER 2,2023-06-07,ACTUAL,29.1,-3.3,12,64,5,0,,96.6,81,161,13.8,81,35,5
BLUE RIVER 2,2023-06-08,ACTUAL,30.9,4.6,19,50,6,0,,96.6,88,170,14.8,88,38,5
BLUE RIVER 2,2023-06-09,ACTUAL,30.5,8.2,25,36,6,0,,95.7,94,179,12.8,94,36,5
BLUE RIVER 2,2023-06-10,ACTUAL,20.7,14.9,69,269,11,0,,87.5,96,186,5.3,96,20,4
BLUE RIVER 2,2023-06-11,ACTUAL,22.6,14,58,161,6,10,,59.3,53,172,0.5,60,1,3
BLUE RIVER 2,2023-06-12,ACTUAL,29.2,8.2,27,57,9,0,,88.9,58,181,5.6,65,17,3
BLUE RIVER 2,2023-06-13,ACTUAL,25.6,7.6,32,201,23,0,,91.4,63,189,16.6,69,37,4
BLUE RIVER 2,2023-06-14,ACTUAL,13.5,10.7,83,203,8,15.6,,35.1,29,160,0,40,0,2
BLUE RIVER 2,2023-06-15,ACTUAL,20.2,8.8,48,243,4,0,,67.5,32,167,0.7,43,1,2
BLUE RIVER 2,2023-06-16,ACTUAL,13.5,12.2,92,34,6,7.2,,28.7,18,159,0,28,0,2
BLUE RIVER 2,2023-06-17,ACTUAL,17.1,11,67,110,7,10.8,,38.2,10,143,0,17,0,1
BLUE RIVER 2,2023-06-18,ACTUAL,10.4,8.2,86,205,5,13.2,,19.8,5,122,0,9,0,1
BLUE RIVER 2,2023-06-19,ACTUAL,10.6,6.4,75,292,6,12.4,,24.8,3,104,0,5,0,1
BLUE RIVER 2,2023-06-20,ACTUAL,15.4,8.9,65,47,7,0.2,,53.2,4,110,0.3,8,0,1
BLUE RIVER 2,2023-06-21,ACTUAL,14.9,9.8,71,216,5,7,,41,3,105,0.1,5,0,1
BLUE RIVER 2,2023-06-22,ACTUAL,20.1,7.8,45,240,7,0.6,,72.3,6,112,1,11,1,1
BLUE RIVER 2,2023-06-23,ACTUAL,16.8,12.8,77,94,6,0.4,,77.2,7,118,1.2,12,1,1
BLUE RIVER 2,2023-06-24,ACTUAL,19.8,12.9,64,207,22,0.2,,83.2,9,125,5.1,15,7,2
BLUE RIVER 2,2023-06-25,ACTUAL,17.2,14.1,82,352,5,0.4,,82.6,10,132,2,17,3,2
BLUE RIVER 2,2023-06-26,ACTUAL,29,9.1,29,182,5,0,,91.4,16,140,6.8,24,11,3
BLUE RIVER 2,2023-06-27,ACTUAL,30.1,10,29,228,7,0,,92.9,21,149,9,31,16,3
BLUE RIVER 2,2023-06-28,ACTUAL,30.5,9.3,27,26,7,0,,93.5,27,158,9.8,38,19,3
BLUE RIVER 2,2023-06-29,ACTUAL,17,15.3,90,21,5,10.8,,32.8,13,143,0,22,0,2
BLUE RIVER 2,2023-06-30,ACTUAL,26.2,15.6,52,25,4,6.4,,57.6,11,140,0.4,18,0,1
BLUE RIVER 2,2023-07-01,ACTUAL,21.9,6.5,37,205,6,0,,81.7,14,147,1.9,23,3,2
BLUE RIVER 2,2023-07-02,ACTUAL,20.2,2,30,262,11,1.4,,85,18,155,3.6,28,7,2
BLUE RIVER 2,2023-07-03,ACTUAL,21.4,3.9,32,17,15,0,,90,21,162,9,32,16,3
BLUE RIVER 2,2023-07-04,ACTUAL,26.3,3.5,23,243,7,0,,93.2,26,171,9.7,38,19,3
BLUE RIVER 2,2023-07-05,ACTUAL,29,3.8,20,272,6,0,,94.7,32,179,11.2,44,23,4
BLUE RIVER 2,2023-07-06,ACTUAL,24.7,9.8,39,49,4,0,,92.5,36,188,7.5,48,18,4
BLUE RIVER 2,2023-07-07,ACTUAL,29.8,10.8,31,157,5,0,,92.6,41,197,8.1,54,20,4
BLUE RIVER 2,2023-07-08,ACTUAL,30.9,9.7,27,45,5,1.2,,91.4,46,206,6.7,59,18,4
BLUE RIVER 2,2023-07-09,ACTUAL,32.7,11.2,27,257,9,0,,93.7,52,216,11.3,65,28,4
BLUE RIVER 2,2023-07-10,ACTUAL,29.9,8.8,27,32,8,0,,93.8,57,225,11,70,28,4
BLUE RIVER 2,2023-07-11,ACTUAL,26.4,11.7,40,196,16,0,,92.1,61,233,12.8,74,32,5
BLUE RIVER 2,2023-07-12,ACTUAL,26.1,13.2,45,35,6,0,,91.1,65,241,6.7,77,21,4
BLUE RIVER 2,2023-07-13,ACTUAL,24.1,11.8,46,79,5,0,,90.5,68,250,5.8,81,19,4
BLUE RIVER 2,2023-07-14,ACTUAL,21.6,11.7,53,28,4,0,,89.2,70,257,4.7,84,17,4
BLUE RIVER 2,2023-07-15,ACTUAL,23.7,12.7,50,31,7,0,,89.2,73,265,5.4,87,19,4
BLUE RIVER 2,2023-07-16,ACTUAL,30.1,7.9,25,176,15,0,,93.6,79,274,14.8,92,39,5
BLUE RIVER 2,2023-07-17,ACTUAL,22.1,9.3,44,53,6,0,,91.2,82,282,6.7,95,23,4
BLUE RIVER 2,2023-07-18,ACTUAL,19.9,12.3,61,23,13,3.8,,69.9,60,282,1.2,78,5,3
BLUE RIVER 2,2023-07-19,ACTUAL,28,7.7,28,15,8,0,,89.7,65,290,6.2,83,21,4
BLUE RIVER 2,2023-07-20,ACTUAL,31.5,8.5,24,16,7,0,,93.9,71,300,10.8,89,31,5
BLUE RIVER 2,2023-07-21,ACTUAL,27.7,10.8,35,34,7,0,,93.2,75,309,9.5,93,29,4
BLUE RIVER 2,2023-07-22,ACTUAL,29.7,8.1,26,186,16,0,,93.6,80,318,15.8,98,42,5
BLUE RIVER 2,2023-07-23,ACTUAL,25.7,6.7,30,40,8,0,,93.6,85,326,10.7,103,33,5
BLUE RIVER 2,2023-07-24,ACTUAL,25.8,8.7,34,32,5,0,,93,89,334,8.6,107,29,4
BLUE RIVER 2,2023-07-25,ACTUAL,15.2,10.9,75,47,8,2,,71.6,79,341,1,100,5,3
BLUE RIVER 2,2023-07-26,ACTUAL,13.1,10.1,82,253,3,13,,29.3,39,305,0,59,0,2
BLUE RIVER 2,2023-07-27,ACTUAL,13.7,12.2,91,202,4,3.4,,24.6,30,305,0,48,0,2
BLUE RIVER 2,2023-07-28,ACTUAL,21.8,12.7,56,211,3,2,,54.5,29,312,0.3,47,1,2
BLUE RIVER 2,2023-07-29,ACTUAL,26.2,12.6,43,47,6,0,,82,33,321,2,52,6,3
BLUE RIVER 2,2023-07-30,ACTUAL,23.7,11.7,47,38,5,0,,87,36,329,3.6,56,11,3
BLUE RIVER 2,2023-07-31,ACTUAL,22.6,7.5,38,301,7,0,,89.4,39,337,5.5,61,16,3
BLUE RIVER 2,2023-08-01,ACTUAL,25.4,8.3,34,61,8,0,,91,43,344,7.2,65,20,4
BLUE RIVER 2,2023-08-02,ACTUAL,27.6,2.6,20,208,12,0,,94.3,48,352,14.5,71,34,5
BLUE RIVER 2,2023-08-03,ACTUAL,26.3,5.2,26,40,7,0,,94.3,52,360,11.1,76,30,4
BLUE RIVER 2,2023-08-04,ACTUAL,27.4,6.1,26,42,6,0,,94.4,56,368,10.9,81,30,4
BLUE RIVER 2,2023-08-05,ACTUAL,30.3,4.1,19,34,5,0,,95.2,61,376,11.2,87,32,5
BLUE RIVER 2,2023-08-06,ACTUAL,27.5,8.8,31,66,7,0,,94.1,66,384,11,92,32,5
BLUE RIVER 2,2023-08-07,ACTUAL,25.7,9.4,36,25,6,0,,92.8,69,392,8.9,96,28,4
BLUE RIVER 2,2023-08-08,ACTUAL,20.5,15.6,73,40,7,1.6,,76.9,67,399,1.2,95,6,3
BLUE RIVER 2,2023-08-09,ACTUAL,18.5,14.6,78,206,7,29.6,,36.8,27,297,0,44,0,2
BLUE RIVER 2,2023-08-10,ACTUAL,20.8,10.9,53,194,16,11.4,,57.7,15,271,0.8,26,1,2
BLUE RIVER 2,2023-08-11,ACTUAL,14,11.9,87,242,5,0.6,,63.1,15,276,0.6,27,1,2
BLUE RIVER 2,2023-08-12,ACTUAL,20.9,14.2,65,343,3,0.4,,75.9,17,283,0.9,29,1,2
BLUE RIVER 2,2023-08-13,ACTUAL,26.4,11.3,39,51,7,0,,87.9,20,291,4.4,35,10,3
BLUE RIVER 2,2023-08-14,ACTUAL,27.4,13.3,42,37,8,0,,89.7,24,299,6.1,40,14,3
BLUE RIVER 2,2023-08-15,ACTUAL,27.6,13.9,43,5,4,0,,89.9,27,307,5.2,44,13,3
BLUE RIVER 2,2023-08-16,ACTUAL,28.7,9.3,30,301,6,0,,92.3,31,315,8.2,50,19,4
BLUE RIVER 2,2023-08-17,ACTUAL,25.2,13.8,49,38,5,0,,90.5,34,323,5.9,54,16,3
BLUE RIVER 2,2023-08-18,ACTUAL,20.2,8.8,48,210,8,15.4,,60,16,281,0.6,28,1,2
BLUE RIVER 2,2023-08-19,ACTUAL,19,2.7,34,36,19,0.2,,84,19,288,4.8,32,10,3
BLUE RIVER 2,2023-08-20,ACTUAL,20.7,5.4,37,57,8,0,,88.6,22,295,5.2,37,11,3
BLUE RIVER 2,2023-08-21,ACTUAL,18.7,8.1,50,30,4,0,,88.6,24,301,4.2,40,10,3
BLUE RIVER 2,2023-08-22,ACTUAL,17.1,11.2,68,54,4,0,,86.3,25,307,3.1,42,8,2
BLUE RIVER 2,2023-08-23,ACTUAL,15.9,9.6,66,55,6,3.2,,63.8,20,307,0.7,34,1,2
BLUE RIVER 2,2023-08-24,ACTUAL,16.6,8.6,59,56,5,0.8,,74.1,21,313,0.9,37,2,2
BLUE RIVER 2,2023-08-25,ACTUAL,21.8,10.6,49,78,4,0,,83.8,24,320,2.2,40,6,2
BLUE RIVER 2,2023-08-26,ACTUAL,24.7,10.9,42,24,8,0,,88.5,27,327,5.1,45,13,3
BLUE RIVER 2,2023-08-27,ACTUAL,24.9,9.9,39,21,5,0,,89.9,30,335,5.4,49,14,3
BLUE RIVER 2,2023-08-28,ACTUAL,26.3,10.8,38,20,5,0,,90.5,34,343,6,54,16,3
BLUE RIVER 2,2023-08-29,ACTUAL,23.7,10,42,32,6,0,,90.5,37,350,6.2,58,17,3
BLUE RIVER 2,2023-08-30,ACTUAL,19.6,12.2,62,0,4,0,,87.8,38,356,3.8,60,12,3
BLUE RIVER 2,2023-08-31,ACTUAL,14,12.9,93,180,4,3,,50.8,30,356,0.2,50,0,2
BLUE RIVER 2,2023-09-01,ACTUAL,18.2,11.8,66,146,7,9.4,,45,16,331,0.1,29,0,2
BLUE RIVER 2,2023-09-02,ACTUAL,22.6,12.9,54,68,5,0,,72.5,18,337,0.9,32,1,2
BLUE RIVER 2,2023-09-03,ACTUAL,14.1,13.6,97,196,4,0.8,,67.5,18,341,0.7,32,1,2
BLUE RIVER 2,2023-09-04,ACTUAL,17.8,11.2,65,257,5,0.4,,77.5,19,346,1.2,34,2,2
BLUE RIVER 2,2023-09-05,ACTUAL,12.9,10.9,88,335,5,0.4,,77.7,20,350,1.2,35,2,2
BLUE RIVER 2,2023-09-06,ACTUAL,13.7,9.6,76,242,4,5.8,,44.8,12,338,0.1,23,0,2
BLUE RIVER 2,2023-09-07,ACTUAL,13.9,7.7,66,185,5,2,,53.6,11,342,0.3,21,0,2
BLUE RIVER 2,2023-09-08,ACTUAL,18.1,8.4,53,43,7,0,,74.8,13,347,1.1,24,1,2
BLUE RIVER 2,2023-09-09,ACTUAL,20.1,7.1,43,36,6,0,,84.9,15,352,2.8,27,6,2
BLUE RIVER 2,2023-09-10,ACTUAL,21.8,7.9,41,57,7,0,,88.3,18,358,4.7,31,10,3
BLUE RIVER 2,2023-09-11,ACTUAL,17.4,9.9,61,42,4,0,,87.1,19,363,3.5,33,8,2
BLUE RIVER 2,2023-09-12,ACTUAL,19.7,10.5,55,32,6,0,,87.2,20,368,3.9,36,9,3
BLUE RIVER 2,2023-09-13,ACTUAL,19.2,6.3,43,234,18,7.8,,69.2,13,348,1.5,24,2,2
BLUE RIVER 2,2023-09-14,ACTUAL,17.1,6.6,50,30,6,0,,80.8,15,353,1.6,26,3,2
BLUE RIVER 2,2023-09-15,ACTUAL,21.1,7.3,41,60,5,0,,87,17,358,3.6,30,8,2
BLUE RIVER 2,2023-09-16,ACTUAL,20.9,6.7,40,61,6,0,,88.8,19,364,4.9,34,10,3
BLUE RIVER 2,2023-09-17,ACTUAL,19.6,5.2,39,42,7,0,,89.2,22,369,5.4,38,12,3
BLUE RIVER 2,2023-09-18,ACTUAL,13.3,5,57,195,11,6.6,,57.6,13,353,0.6,24,1,2
BLUE RIVER 2,2023-09-19,ACTUAL,7.4,6.6,95,19,4,4.4,,28,8,345,0,16,0,1
BLUE RIVER 2,2023-09-20,ACTUAL,14.2,5.3,55,220,7,1.4,,53.8,10,349,0.3,18,0,1
BLUE RIVER 2,2023-09-21,ACTUAL,13.4,5.1,57,21,6,0,,70.9,11,353,0.9,20,1,1
BLUE RIVER 2,2023-09-22,ACTUAL,15.4,5.3,51,28,5,0.2,,80.6,12,358,1.6,22,2,2
BLUE RIVER 2,2023-09-23,ACTUAL,11.5,10.2,92,185,3,7.8,,29.1,6,337,0,12,0,1
BLUE RIVER 2,2023-09-24,ACTUAL,13.3,9,75,87,5,5.8,,32.2,4,325,0,7,0,1
BLUE RIVER 2,2023-09-25,ACTUAL,10.3,9,92,23,5,0.2,,39.5,4,329,0,8,0,1
BLUE RIVER 2,2023-09-26,ACTUAL,16,8.1,59,101,10,10.8,,45.4,3,300,0.1,5,0,1
BLUE RIVER 2,2023-09-27,ACTUAL,13.1,8.4,73,52,6,0,,61.3,3,304,0.6,6,0,1
BLUE RIVER 2,2023-09-28,ACTUAL,9.2,7.6,90,72,5,12.2,,21.5,1,272,0,2,0,1
BLUE RIVER 2,2023-09-29,ACTUAL,11.5,4.8,63,327,4,3.2,,36.8,1,271,0,2,0,1
BLUE RIVER 2,2023-09-30,ACTUAL,13.5,3.8,52,8,8,0,,64,2,275,0.8,4,0,1
BLUE RIVER 2,2023-10-01,ACTUAL,9.6,3.8,67,18,3,0.2,,72.2,3,277,0.8,5,0,1
BLUE RIVER 2,2023-10-02,ACTUAL,12.3,7.5,72,152,4,0.2,,76.9,3,280,1.1,6,1,1
BLUE RIVER 2,2023-10-03,ACTUAL,13.8,8.7,71,195,11,4.8,,54.1,2,273,0.4,4,0,1
BLUE RIVER 2,2023-10-04,ACTUAL,16.8,5.1,46,204,14,10.4,,57.2,2,249,0.7,4,0,1
BLUE RIVER 2,2023-10-05,ACTUAL,14.6,4.9,52,218,5,0,,73.9,3,252,0.9,6,0,1
BLUE RIVER 2,2023-10-06,ACTUAL,12.4,6.7,68,307,3,0,,78.3,4,255,1.1,7,1,1
BLUE RIVER 2,2023-10-07,ACTUAL,12.4,8.3,76,291,3,0,,79.7,4,258,1.3,8,1,1
BLUE RIVER 2,2023-10-08,ACTUAL,15.2,8.3,63,18,4,0.2,,82.4,5,261,1.8,10,1,2
BLUE RIVER 2,2023-10-09,MANUAL,15,10.9,76,53,2,0,,82.4,6,265,1.7,11,1,2
BLUE RIVER 2,2023-10-10,ACTUAL,14.2,9.9,75,16,5,16,,36.8,3,225,0,5,0,1
BLUE RIVER 2,2023-10-11,ACTUAL,11.8,8.7,81,96,7,3,,38.2,2,223,0,3,0,1
BLUE RIVER 2,2023-10-12,ACTUAL,10.3,6.5,77,252,4,0,,52,2,226,0.2,4,0,1
BLUE RIVER 2,2023-10-13,ACTUAL,7.8,5.1,83,78,5,0,,60.1,2,228,0.5,4,0,1
BLUE RIVER 2,2023-10-14,ACTUAL,7.6,6.4,92,32,3,0,,62.7,2,230,0.6,5,0,1
BLUE RIVER 2,2023-10-15,ACTUAL,12,10.2,89,110,2,3,,41.4,1,229,0.1,2,0,1
BLUE RIVER 2,2023-10-16,ACTUAL,8.1,7.2,94,38,3,1.8,,34.8,1,231,0,1,0,1
BLUE RIVER 2,2023-10-17,ACTUAL,10.2,7.4,83,43,8,6,,28.4,0,221,0,1,0,1
BLUE RIVER 2,2023-10-18,ACTUAL,7.6,7.3,98,2,4,15.2,,5.1,0,186,0,0,0,1
BLUE RIVER 2,2023-10-19,ACTUAL,12,10.9,93,45,7,1.8,,12.3,0,188,0,0,0,1
BLUE RIVER 2,2023-10-20,ACTUAL,14.4,8.2,66,80,4,2.4,,35.3,1,192,0,2,0,1
BLUE RIVER 2,2023-10-21,ACTUAL,7.5,4.5,81,32,5,0,,47.9,1,194,0.2,2,0,1
BLUE RIVER 2,2023-10-22,ACTUAL,4.2,2.5,89,282,5,0,,53.4,1,195,0.3,2,0,1
BLUE RIVER 2,2023-10-23,ACTUAL,4.1,-0.3,73,36,4,0,,62.6,1,197,0.6,3,0,1
BLUE RIVER 2,2023-10-24,ACTUAL,0.7,-11.5,40,28,27,0,,76,2,198,3.1,3,1,2
BLUE RIVER 2,2023-10-25,ACTUAL,1.9,-14,30,20,20,0,,83.3,2,199,4.5,4,3,2
BLUE RIVER 2,2023-10-26,ACTUAL,3.3,-14.5,26,36,20,0,,87.1,2,200,7.9,5,6,2
BLUE RIVER 2,2023-10-27,ACTUAL,2.1,-11.6,36,77,5,0,,87.2,3,201,3.7,5,3,2
BLUE RIVER 2,2023-10-28,ACTUAL,1.4,-7.7,51,38,7,0,,86.5,3,202,3.7,5,3,2
BLUE RIVER 2,2023-10-29,ACTUAL,1.4,-6.7,55,46,5,0,,85.8,3,203,3.1,6,2,2
BLUE RIVER 2,2023-10-30,ACTUAL,2.2,-5.9,55,69,2,0,,85.6,3,204,2.5,6,2,2
BLUE RIVER 2,2023-10-31,ACTUAL,2.3,-4.4,61,47,5,0,,84.9,3,205,2.7,7,2,2
BLUEBERRY,2023-05-01,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-02,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-03,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-04,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-05,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-06,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-07,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-08,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-09,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-10,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-11,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-12,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-13,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-14,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-15,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-16,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-17,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-18,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-19,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-20,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-21,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-22,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-23,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-24,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-25,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-26,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-27,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-28,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-29,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-30,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-05-31,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-01,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-02,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-03,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-04,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-05,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-06,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-07,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-08,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-09,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-10,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-11,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-12,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-13,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-14,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-15,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-16,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-17,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-18,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-19,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-20,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-21,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-22,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-23,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-24,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-25,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-26,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-27,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-28,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-29,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-06-30,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-01,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-02,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-03,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-04,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-05,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-06,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-07,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-08,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-09,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-10,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-11,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-12,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-13,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-14,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-15,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-16,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-17,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-18,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-19,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-20,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-21,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2023-07-22,[object Object],,,,,,,,,,,,,,
