STATION,DATE,TYPE,TEMP,DEW PNT,RH,W.DIR,W.SPEED,PRECIP,GC,FFMC,DMC,DC,ISI,BUI,FWI,DGR
VALEMOUNT 2,2021-08-20,ACTUAL,21,4.8,35,117,6,0.2,,70.7,28,442,0.9,48,2,3
VALEMOUNT 2,2021-08-21,ACTUAL,20.9,6.3,39,96,6,0,,84.6,30,449,2.7,52,8,3
VALEMOUNT 2,2021-08-22,ACTUAL,6.8,6.8,100,354,4,18,,13.8,12,378,0,22,0,2
VALEMOUNT 2,2021-08-23,ACTUAL,7.4,7.2,99,336,2,13,,2.6,5,337,0,10,0,1
VALEMOUNT 2,2021-08-24,ACTUAL,15.8,8.1,60,117,9,0,,39.7,7,343,0.1,13,0,1
VALEMOUNT 2,2021-08-25,ACTUAL,19.5,6.5,43,59,5,0,,71.2,9,349,0.8,17,1,1
VALEMOUNT 2,2021-08-26,ACTUAL,15.8,6.5,54,186,4,0,,80.1,11,355,1.4,20,2,2
VALEMOUNT 2,2021-08-27,ACTUAL,14.7,10,73,159,6,1.6,,70.3,11,361,0.8,20,1,2
VALEMOUNT 2,2021-08-28,ACTUAL,15.1,8.4,64,145,6,0.8,,75.8,12,366,1.1,23,1,2
VALEMOUNT 2,2021-08-29,ACTUAL,18.3,9.2,55,128,3,0,,82.3,14,373,1.7,26,3,2
VALEMOUNT 2,2021-08-30,ACTUAL,15.5,9.3,66,38,4,0,,83.2,15,378,2,28,4,2
VALEMOUNT 2,2021-08-31,ACTUAL,6.7,6.5,99,112,3,30,,11.7,6,278,0,11,0,1
VALEMOUNT 2,2021-09-01,ACTUAL,10.1,7.3,83,105,4,8.8,,17.6,3,258,0,6,0,1
VALEMOUNT 2,2021-09-02,ACTUAL,17.6,7.1,50,306,5,0,,53.9,5,263,0.3,9,0,1
VALEMOUNT 2,2021-09-03,ACTUAL,18.6,7.4,48,114,6,0,,75.8,6,268,1.1,12,1,1
VALEMOUNT 2,2021-09-04,ACTUAL,19.3,6.7,44,107,8,0,,85,8,273,3.1,16,4,2
VALEMOUNT 2,2021-09-05,ACTUAL,16,8.6,61,119,5,0.4,,85.1,10,278,2.7,18,4,2
VALEMOUNT 2,2021-09-06,ACTUAL,17.2,4.1,42,158,11,1.8,,79.8,10,283,1.9,19,3,2
VALEMOUNT 2,2021-09-07,ACTUAL,21.8,7.9,41,105,7,0,,87.1,13,288,4.1,23,7,2
VALEMOUNT 2,2021-09-08,ACTUAL,15.1,12.1,82,115,5,0.4,,83.4,13,293,2.2,24,4,2
VALEMOUNT 2,2021-09-09,ACTUAL,12.7,12.2,97,88,6,2.2,,54.3,11,297,0.3,20,0,2
VALEMOUNT 2,2021-09-10,ACTUAL,15.5,10.5,72,116,4,1,,63.5,12,301,0.6,21,1,2
VALEMOUNT 2,2021-09-11,ACTUAL,14.9,11.9,82,143,8,1,,66.2,12,306,0.8,22,1,2
VALEMOUNT 2,2021-09-12,ACTUAL,13.1,9.6,79,191,4,4.6,,42.8,8,299,0.1,15,0,1
VALEMOUNT 2,2021-09-13,ACTUAL,14.9,5.1,52,200,6,0,,67.2,9,303,0.8,17,1,1
VALEMOUNT 2,2021-09-14,ACTUAL,9.7,8.3,91,154,5,0.2,,69.3,10,307,0.8,18,1,1
VALEMOUNT 2,2021-09-15,ACTUAL,7.1,4.4,83,334,4,13.6,,26,4,270,0,9,0,1
VALEMOUNT 2,2021-09-16,ACTUAL,11.1,-0.5,45,139,8,0,,57.2,6,273,0.5,11,0,1
VALEMOUNT 2,2021-09-17,ACTUAL,6,2.8,80,164,7,0,,64.9,6,276,0.8,11,0,1
VALEMOUNT 2,2021-09-18,ACTUAL,7,6.5,97,325,5,32.4,,10.5,2,189,0,4,0,1
VALEMOUNT 2,2021-09-19,ACTUAL,11,5.2,67,165,8,2.4,,34.5,2,193,0,3,0,1
VALEMOUNT 2,2021-09-20,ACTUAL,12.2,5,61,171,9,0,,59.6,3,197,0.6,5,0,1
VALEMOUNT 2,2021-09-21,ACTUAL,13.2,4.7,56,159,9,0.2,,75,4,201,1.2,7,1,1
VALEMOUNT 2,2021-09-22,ACTUAL,12.8,9.6,81,145,8,7.4,,40.2,2,189,0.1,4,0,1
VALEMOUNT 2,2021-09-23,ACTUAL,9.8,4.4,69,47,4,0,,56.4,3,193,0.4,5,0,1
VALEMOUNT 2,2021-09-24,ACTUAL,16.7,5.3,47,179,9,0,,77,4,198,1.4,8,1,1
VALEMOUNT 2,2021-09-25,ACTUAL,14.7,8.5,66,116,8,0,,81,5,202,1.9,10,1,2
VALEMOUNT 2,2021-09-26,ACTUAL,10.5,7.4,81,170,8,3.6,,51.9,3,200,0.3,6,0,1
VALEMOUNT 2,2021-09-27,ACTUAL,14.2,4.5,52,159,9,5.2,,54,3,194,0.4,5,0,1
VALEMOUNT 2,2021-09-28,ACTUAL,10.3,3.2,61,131,12,4.6,,50.4,2,190,0.3,3,0,1
VALEMOUNT 2,2021-09-29,ACTUAL,6.7,1.7,70,176,8,2.8,,47.5,1,190,0.2,2,0,1
VALEMOUNT 2,2021-09-30,ACTUAL,7.5,6.7,95,243,4,9.4,,15.4,0,172,0,0,0,1
VALEMOUNT 2,2021-10-01,ACTUAL,7.9,3.6,74,166,6,7.2,,24.4,0,161,0,1,0,1
VALEMOUNT 2,2021-10-02,ACTUAL,5.8,2.5,79,167,8,1.2,,37.2,1,162,0,1,0,1
VALEMOUNT 2,2021-10-03,ACTUAL,7.2,4.7,84,105,6,10.2,,21.2,0,144,0,0,0,1
VALEMOUNT 2,2021-10-04,ACTUAL,8.2,1.4,62,346,4,0,,42.9,1,146,0.1,1,0,1
VALEMOUNT 2,2021-10-05,ACTUAL,6.8,6.3,97,160,5,4,,22,0,142,0,0,0,1
VALEMOUNT 2,2021-10-06,ACTUAL,5.5,1.1,73,136,7,11.4,,22.7,0,121,0,1,0,1
VALEMOUNT 2,2021-10-07,ACTUAL,5.8,1,71,137,7,0,,41.7,1,123,0.1,1,0,1
VALEMOUNT 2,2021-10-08,ACTUAL,8,-1.8,50,85,10,0,,64,1,125,0.8,2,0,1
VALEMOUNT 2,2021-10-09,ACTUAL,6.2,-1.9,56,164,11,0,,74.6,2,127,1.3,3,0,1
VALEMOUNT 2,2021-10-10,ACTUAL,3.2,2.2,93,301,3,9.8,,22,0,110,0,1,0,1
VALEMOUNT 2,2021-10-11,ACTUAL,3.2,0.1,80,33,3,1.4,,29.7,0,111,0,1,0,1
VALEMOUNT 2,2021-10-12,ACTUAL,2.3,-3.8,64,118,8,0.2,,47.5,1,113,0.2,1,0,1
VALEMOUNT 2,2021-10-13,ACTUAL,4.4,-1.4,66,172,6,0,,60.7,1,114,0.6,2,0,1
VALEMOUNT 2,2021-10-14,ACTUAL,3.6,-1.7,68,143,9,0,,69.5,1,115,1,2,0,1
VALEMOUNT 2,2021-10-15,ACTUAL,5.1,1.6,78,155,9,0,,73.6,1,117,1.1,3,0,1
VALEMOUNT 2,2021-10-16,ACTUAL,4.9,4.4,97,128,4,2.2,,48.3,0,119,0.2,1,0,1
VALEMOUNT 2,2021-10-17,ACTUAL,6.1,5.8,98,195,7,22.6,,7.7,0,77,0,0,0,1
VALEMOUNT 2,2021-10-18,ACTUAL,1.7,0.8,94,331,3,2.6,,8.9,0,78,0,0,0,1
VALEMOUNT 2,2021-10-19,ACTUAL,10.1,6.5,78,10,3,6.8,,19.8,0,70,0,1,0,1
VALEMOUNT 2,2021-10-20,ACTUAL,7.4,6.5,94,62,3,0.2,,24.6,0,72,0,1,0,1
VALEMOUNT 2,2021-10-21,ACTUAL,9.5,3.7,67,126,5,0.2,,45.6,1,74,0.1,2,0,1
VALEMOUNT 2,2021-10-22,ACTUAL,8.5,6.1,85,104,7,0.8,,52.6,1,76,0.3,2,0,1
VALEMOUNT 2,2021-10-23,ACTUAL,8.5,2.8,67,166,7,0,,65.9,2,79,0.8,3,0,1
VALEMOUNT 2,2021-10-24,ACTUAL,8.6,2,63,93,3,0.2,,73.5,2,81,0.8,4,0,1
VALEMOUNT 2,2021-10-25,ACTUAL,5.5,2.3,80,152,8,1.4,,65.2,2,83,0.8,5,0,1
VALEMOUNT 2,2021-10-26,ACTUAL,5.7,1.3,73,158,10,0.8,,69.1,3,84,1,5,0,1
VALEMOUNT 2,2021-10-27,ACTUAL,2.9,1.2,89,162,8,8,,27.4,1,73,0,2,0,1
VALEMOUNT 2,2021-10-28,ACTUAL,1.3,1.3,100,138,2,3.6,,13.2,0,70,0,0,0,1
VALEMOUNT 2,2021-10-29,ACTUAL,-1.7,-2.1,97,142,3,0.6,,14.8,0,70,0,0,0,1
VALEMOUNT 2,2021-10-30,ACTUAL,-0.3,-5.3,69,104,5,1.4,,27.7,0,71,0,0,0,1
VALEMOUNT 2,2021-10-31,ACTUAL,0,-6.8,60,148,4,0,,43.6,0,71,0.1,0,0,1
VALEMOUNT AIRPORT,2021-05-01,ACTUAL,11.4,-0.8,43,294,18,22,100,53.9,23,49,0.6,23,1,2
VALEMOUNT AIRPORT,2021-05-02,ACTUAL,11,-2.9,38,255,14,0,100,75.9,25,54,1.7,25,3,2
VALEMOUNT AIRPORT,2021-05-03,ACTUAL,13.8,-1.9,34,140,13,0,100,85.5,27,59,4.3,27,8,3
VALEMOUNT AIRPORT,2021-05-04,ACTUAL,10.7,1.5,53,4,6,3.4,100,62.6,22,60,0.6,23,1,2
VALEMOUNT AIRPORT,2021-05-05,ACTUAL,15.7,-4.4,25,112,10,0,100,83.4,25,65,2.8,25,5,2
VALEMOUNT AIRPORT,2021-05-06,ACTUAL,17.5,-2.8,25,148,20,0,100,90.3,29,70,12.4,29,20,3
VALEMOUNT AIRPORT,2021-05-07,ACTUAL,6.3,2.4,76,350,14,3.2,100,59,22,71,0.8,25,1,2
VALEMOUNT AIRPORT,2021-05-08,ACTUAL,9.7,-0.8,48,273,11,8.4,100,48.7,13,62,0.2,17,0,1
VALEMOUNT AIRPORT,2021-05-09,ACTUAL,14.4,-6,24,257,8,0,100,76.9,16,67,1.3,20,2,2
VALEMOUNT AIRPORT,2021-05-10,ACTUAL,11.7,-1.2,41,201,7,0,100,83.7,18,71,2.5,22,4,2
VALEMOUNT AIRPORT,2021-05-11,ACTUAL,17.3,-4.1,23,11,5,1,100,86.7,22,77,3.4,26,6,2
VALEMOUNT AIRPORT,2021-05-12,ACTUAL,17.6,-0.3,30,75,5,0,100,89.7,25,82,5.2,29,10,3
VALEMOUNT AIRPORT,2021-05-13,ACTUAL,17.7,-2.1,26,331,12,0,100,91.2,29,88,9.2,32,17,3
VALEMOUNT AIRPORT,2021-05-14,ACTUAL,21.5,-1.2,22,52,7,0,100,92.8,34,94,9,36,17,3
VALEMOUNT AIRPORT,2021-05-15,ACTUAL,21.7,0.2,24,111,11,0,100,92.8,38,100,11.2,39,21,3
VALEMOUNT AIRPORT,2021-05-16,ACTUAL,22.8,4.7,31,103,14,0,100,92.9,43,107,13.1,43,25,3
VALEMOUNT AIRPORT,2021-05-17,ACTUAL,7.6,7,96,301,9,6.6,50,31.9,25,100,0,31,0,2
VALEMOUNT AIRPORT,2021-05-18,ACTUAL,12,-0.3,43,135,22,9,50,51.9,15,89,0.6,21,1,2
VALEMOUNT AIRPORT,2021-05-19,ACTUAL,10.8,1.6,53,316,13,13.4,50,44.4,8,70,0.1,13,0,1
VALEMOUNT AIRPORT,2021-05-20,ACTUAL,12.8,-6.3,26,261,7,0.4,50,72.9,11,75,1,16,1,1
VALEMOUNT AIRPORT,2021-05-21,ACTUAL,16.3,-11.3,14,230,11,0,50,89.3,15,80,6.6,20,10,3
VALEMOUNT AIRPORT,2021-05-22,ACTUAL,20.7,-9.8,12,231,8,0,50,94.5,20,86,12.1,25,18,3
VALEMOUNT AIRPORT,2021-05-23,MANUAL,23.9,-3.5,16,259,7,0,,94.9,25,93,12.3,30,20,3
VALEMOUNT AIRPORT,2021-05-24,MANUAL,14.5,6.9,60,335,10,4.8,,62.3,18,91,0.8,24,1,2
VALEMOUNT AIRPORT,2021-05-25,ACTUAL,16.8,7.5,54,131,14,0.8,,77.2,20,97,1.8,27,3,2
VALEMOUNT AIRPORT,2021-05-26,ACTUAL,18.3,2.5,35,141,17,0,,87.3,24,102,6.7,30,13,3
VALEMOUNT AIRPORT,2021-05-27,ACTUAL,12.2,7.6,73,157,12,2.2,,68.5,21,107,1.1,28,2,2
VALEMOUNT AIRPORT,2021-05-28,ACTUAL,12.2,4.2,58,338,9,0.2,,78.1,23,111,1.5,30,3,2
VALEMOUNT AIRPORT,2021-05-29,ACTUAL,19.1,-2,24,114,14,0,,89.6,27,117,8.1,34,16,3
VALEMOUNT AIRPORT,2021-05-30,ACTUAL,22,2,27,112,13,0,,91.7,31,124,10.6,38,20,3
VALEMOUNT AIRPORT,2021-05-31,ACTUAL,24.9,4.5,27,114,4,0,,92.4,36,131,7.3,43,16,3
VALEMOUNT AIRPORT,2021-06-01,ACTUAL,25.4,7,31,117,11,0,,92.5,41,139,10.5,47,22,4
VALEMOUNT AIRPORT,2021-06-02,ACTUAL,28.5,6.5,25,141,12,0,,93.5,47,147,12.6,52,27,4
VALEMOUNT AIRPORT,2021-06-03,ACTUAL,24.4,5.1,29,139,14,0,,93.5,52,155,14.6,56,31,4
VALEMOUNT AIRPORT,2021-06-04,ACTUAL,18.2,3.9,39,109,2,0,,91.8,55,162,6,59,17,3
VALEMOUNT AIRPORT,2021-06-05,ACTUAL,16.5,6,50,164,13,15.4,,57.8,27,135,0.7,36,1,2
VALEMOUNT AIRPORT,2021-06-06,ACTUAL,9.8,3.4,64,230,11,4.2,,50.8,19,134,0.3,28,0,2
VALEMOUNT AIRPORT,2021-06-07,ACTUAL,7,4.3,83,144,12,2.4,,46.3,16,139,0.2,25,0,2
VALEMOUNT AIRPORT,2021-06-08,ACTUAL,15.8,4.5,47,277,11,16.6,,49.7,9,112,0.3,16,0,1
VALEMOUNT AIRPORT,2021-06-09,MANUAL,12.7,6.1,64,144,7,0.8,,65.2,11,118,0.8,17,1,1
VALEMOUNT AIRPORT,2021-06-10,ACTUAL,14.1,1.6,43,146,9,2.2,,69.9,11,124,1,18,1,1
VALEMOUNT AIRPORT,2021-06-11,ACTUAL,16.4,-0.5,32,78,6,0,,84,14,130,2.5,22,4,2
VALEMOUNT AIRPORT,2021-06-12,ACTUAL,18,4.1,40,146,15,0,,87.8,17,137,6.8,26,12,3
VALEMOUNT AIRPORT,2021-06-13,ACTUAL,13.1,8.4,73,119,7,2,,69.2,16,142,0.8,25,1,2
VALEMOUNT AIRPORT,2021-06-14,ACTUAL,20.9,9.8,49,120,16,0.2,,83.7,19,150,3.9,29,8,2
VALEMOUNT AIRPORT,2021-06-15,MANUAL,15.6,10.4,71,132,10,2.8,,65.3,16,156,0.9,25,1,2
VALEMOUNT AIRPORT,2021-06-16,MANUAL,16.5,4.8,46,4,4,0.6,,78.4,18,162,1.2,29,2,2
VALEMOUNT AIRPORT,2021-06-17,MANUAL,21.8,1.4,26,1,7,0,,89.5,23,169,5.7,34,12,3
VALEMOUNT AIRPORT,2021-06-18,ACTUAL,19.3,5.6,41,308,8,0,,89.5,26,176,6,38,13,3
VALEMOUNT AIRPORT,2021-06-19,ACTUAL,11.5,9.7,89,341,11,3.8,,50.2,19,176,0.3,30,0,2
VALEMOUNT AIRPORT,2021-06-20,ACTUAL,19.7,8.4,48,253,6,12,,52.2,12,157,0.3,20,0,1
VALEMOUNT AIRPORT,2021-06-21,ACTUAL,27.3,4.9,24,102,7,0,,86.7,17,166,3.8,27,7,2
VALEMOUNT AIRPORT,2021-06-22,ACTUAL,26.9,8.7,32,21,5,0,,91.1,22,174,6.4,34,13,3
VALEMOUNT AIRPORT,2021-06-23,ACTUAL,23.7,5.5,31,333,10,0,,91.5,27,182,8.8,39,18,3
VALEMOUNT AIRPORT,2021-06-24,ACTUAL,23.4,7.8,37,8,7,1.4,,86.2,31,189,3.6,44,9,3
VALEMOUNT AIRPORT,2021-06-25,ACTUAL,26.8,10,35,300,21,0,,90.8,36,197,14,49,28,4
VALEMOUNT AIRPORT,2021-06-26,ACTUAL,31.8,11,28,315,5,0,,93.3,42,206,8.6,56,21,4
VALEMOUNT AIRPORT,2021-06-27,ACTUAL,34.4,10.9,24,118,11,0,,94.8,49,216,14.4,63,32,4
VALEMOUNT AIRPORT,2021-06-28,ACTUAL,35.4,11.7,24,184,9,0,,95,56,226,13.4,69,32,4
VALEMOUNT AIRPORT,2021-06-29,ACTUAL,36.2,12.4,24,143,11,0,,95.2,64,236,15.5,76,37,5
VALEMOUNT AIRPORT,2021-06-30,ACTUAL,36.3,10.5,21,150,9,0,,95.8,72,246,14.9,83,37,5
VALEMOUNT AIRPORT,2021-07-01,ACTUAL,29.4,14.8,41,332,12,0,,92.7,76,255,11.6,87,32,5
VALEMOUNT AIRPORT,2021-07-02,ACTUAL,27.3,12.5,40,73,7,1.2,,87.9,80,263,4.4,91,17,4
VALEMOUNT AIRPORT,2021-07-03,ACTUAL,25.1,6.2,30,354,7,0,,91.4,84,272,7.6,95,25,4
VALEMOUNT AIRPORT,2021-07-04,ACTUAL,22.6,11.4,49,341,11,0,,89.9,87,279,7.5,98,26,4
VALEMOUNT AIRPORT,2021-07-05,ACTUAL,24.3,9.4,39,239,3,1,,87.2,91,287,3.4,101,15,4
VALEMOUNT AIRPORT,2021-07-06,ACTUAL,25.8,11.5,41,175,8,1.4,,85.8,94,296,3.6,105,16,4
VALEMOUNT AIRPORT,2021-07-07,ACTUAL,28.8,7.3,26,19,9,0,,92.6,99,305,9.5,110,32,5
VALEMOUNT AIRPORT,2021-07-08,ACTUAL,27.1,9.4,33,332,14,0,,92.7,104,313,12.9,114,39,5
VALEMOUNT AIRPORT,2021-07-09,ACTUAL,30.8,9,26,87,7,0,,93.7,109,322,10,118,34,5
VALEMOUNT AIRPORT,2021-07-10,ACTUAL,29.9,10.9,31,120,14,0,,93.8,114,332,14.5,123,44,5
VALEMOUNT AIRPORT,2021-07-11,ACTUAL,26.3,6.8,29,309,15,0,,93.8,119,340,15.7,127,47,5
VALEMOUNT AIRPORT,2021-07-12,ACTUAL,26.8,6.2,27,334,10,0,,93.9,124,349,12.2,131,40,5
VALEMOUNT AIRPORT,2021-07-13,ACTUAL,29.1,7.6,26,359,7,0,,93.9,129,357,10.4,136,37,5
VALEMOUNT AIRPORT,2021-07-14,ACTUAL,26.9,7.3,29,93,5,0,,94,134,366,9.5,140,35,5
VALEMOUNT AIRPORT,2021-07-15,ACTUAL,21.8,8.6,43,325,9,0,,91.3,137,374,8,143,31,5
VALEMOUNT AIRPORT,2021-07-16,ACTUAL,21,13,60,60,2,0.6,,87.8,139,381,3.5,145,18,5
VALEMOUNT AIRPORT,2021-07-17,ACTUAL,21.3,12.5,57,312,3,5.2,,61.7,79,373,0.5,103,2,3
VALEMOUNT AIRPORT,2021-07-18,ACTUAL,26.1,9.8,36,152,9,0,,85.8,83,382,3.7,107,16,4
VALEMOUNT AIRPORT,2021-07-19,ACTUAL,27.5,8.8,31,336,5,0,,91.2,87,390,6.5,112,25,4
VALEMOUNT AIRPORT,2021-07-20,ACTUAL,25.3,9.1,36,346,8,0,,91.3,91,399,7.5,116,28,4
VALEMOUNT AIRPORT,2021-07-21,ACTUAL,22.7,9.1,42,325,10,0,,90.9,95,407,8,120,29,5
VALEMOUNT AIRPORT,2021-07-22,ACTUAL,18.1,4.9,42,157,7,0.6,,88.4,97,413,4.8,122,21,5
VALEMOUNT AIRPORT,2021-07-23,ACTUAL,18,7.1,49,349,7,0,,88.5,100,420,4.9,125,21,5
VALEMOUNT AIRPORT,2021-07-24,ACTUAL,24.1,8.8,38,226,6,0,,89.9,103,428,5.8,129,24,5
VALEMOUNT AIRPORT,2021-07-25,ACTUAL,19.4,9.9,54,330,12,0,,88.6,105,436,6.5,131,26,5
VALEMOUNT AIRPORT,2021-07-26,ACTUAL,21.6,11.4,52,153,5,2.2,,76.7,89,443,1.1,119,6,3
VALEMOUNT AIRPORT,2021-07-27,ACTUAL,24.5,9.2,38,2,8,0,,87.8,93,451,4.7,123,20,5
VALEMOUNT AIRPORT,2021-07-28,ACTUAL,26.5,7.4,30,171,9,0,,91.6,98,460,8.4,128,31,5
VALEMOUNT AIRPORT,2021-07-29,ACTUAL,25.5,10.1,38,345,8,0,,91.7,102,468,8.1,132,31,5
VALEMOUNT AIRPORT,2021-07-30,ACTUAL,28.5,10.1,32,128,6,0,,92.1,106,477,7.8,137,30,5
VALEMOUNT AIRPORT,2021-07-31,ACTUAL,28.6,10.2,32,103,9,0,,92.2,111,486,9.3,141,35,5
VALEMOUNT AIRPORT,2021-08-01,ACTUAL,23.7,13.6,53,55,3,0,,89.8,113,493,4.9,144,22,5
VALEMOUNT AIRPORT,2021-08-02,ACTUAL,23.1,16,64,131,9,1.8,,78.4,102,500,1.5,135,9,4
VALEMOUNT AIRPORT,2021-08-03,ACTUAL,27.3,15.7,49,129,13,1.8,,82.9,95,508,3,129,15,4
VALEMOUNT AIRPORT,2021-08-04,ACTUAL,28.1,11.6,36,133,9,0,,90.2,98,516,7,133,28,5
VALEMOUNT AIRPORT,2021-08-05,ACTUAL,29.2,11.2,33,118,11,0,,91.9,103,524,9.7,138,35,5
VALEMOUNT AIRPORT,2021-08-06,ACTUAL,16.3,11.7,74,111,6,1.6,,74.9,97,530,1,133,6,3
VALEMOUNT AIRPORT,2021-08-07,ACTUAL,20.5,10.4,52,117,14,0,,84.3,99,537,3.9,136,19,5
VALEMOUNT AIRPORT,2021-08-08,ACTUAL,24.2,6.4,32,333,14,0,,90.5,103,544,9.2,140,34,5
VALEMOUNT AIRPORT,2021-08-09,ACTUAL,23.9,9.8,41,108,7,0,,90.5,106,552,6.7,143,28,5
VALEMOUNT AIRPORT,2021-08-10,ACTUAL,19.9,8.2,47,358,9,0,,89.7,108,558,6.5,146,27,5
VALEMOUNT AIRPORT,2021-08-11,ACTUAL,25.5,5.6,28,329,17,0,,92.2,112,566,13.8,150,45,5
VALEMOUNT AIRPORT,2021-08-12,ACTUAL,26.4,7.3,30,321,16,0,,92.2,116,574,13.2,154,44,5
VALEMOUNT AIRPORT,2021-08-13,ACTUAL,30.4,8.1,25,122,9,0,,93.8,121,582,11.8,159,42,5
VALEMOUNT AIRPORT,2021-08-14,ACTUAL,27.8,9.5,32,127,12,0,,93.6,125,590,13.3,164,45,5
VALEMOUNT AIRPORT,2021-08-15,ACTUAL,17.2,15.2,88,143,4,0.6,,82.9,126,596,2,165,12,4
VALEMOUNT AIRPORT,2021-08-16,ACTUAL,16.2,6.9,54,319,8,8.6,,55.8,65,554,0.4,100,2,3
VALEMOUNT AIRPORT,2021-08-17,ACTUAL,20.5,4.4,35,301,12,0,,82.2,68,561,2.6,104,12,4
VALEMOUNT AIRPORT,2021-08-18,ACTUAL,20.7,7.6,43,163,10,0,,87.3,70,567,4.7,107,19,4
VALEMOUNT AIRPORT,2021-08-19,ACTUAL,16.1,11.1,72,341,9,0.4,,85.1,71,573,3.4,109,15,4
VALEMOUNT AIRPORT,2021-08-20,ACTUAL,23.6,4.4,29,191,10,0,,90.9,75,581,7.8,113,28,4
VALEMOUNT AIRPORT,2021-08-21,ACTUAL,20.5,6.7,41,264,8,0,,90.7,78,587,7.1,117,27,4
VALEMOUNT AIRPORT,2021-08-22,ACTUAL,9,7.9,93,305,9,30.6,,20.6,32,426,0,54,0,2
VALEMOUNT AIRPORT,2021-08-23,ACTUAL,12,7,71,321,12,24,,30.7,12,336,0,22,0,2
VALEMOUNT AIRPORT,2021-08-24,ACTUAL,18.3,6.1,45,144,7,0,,66.4,14,343,0.8,26,1,2
VALEMOUNT AIRPORT,2021-08-25,ACTUAL,21.3,5.5,36,124,13,0,,85.4,17,350,4.3,31,9,3
VALEMOUNT AIRPORT,2021-08-26,ACTUAL,16.9,8.9,59,134,6,0,,85.4,19,356,3.1,33,7,2
VALEMOUNT AIRPORT,2021-08-27,ACTUAL,20,8.3,47,125,9,0.4,,87.3,21,362,4.6,37,10,3
VALEMOUNT AIRPORT,2021-08-28,ACTUAL,18.7,9.5,55,128,11,0,,87.4,23,369,5.1,40,12,3
VALEMOUNT AIRPORT,2021-08-29,ACTUAL,21.3,9.2,46,151,14,0,,88.1,26,375,6.8,44,16,3
VALEMOUNT AIRPORT,2021-08-30,ACTUAL,17.1,7.2,52,317,11,0,,88.1,27,381,5.7,46,14,3
VALEMOUNT AIRPORT,2021-08-31,ACTUAL,8.9,7.5,91,126,3,36.8,,18.9,9,259,0,17,0,1
VALEMOUNT AIRPORT,2021-09-01,ACTUAL,13.3,8,70,319,12,10.8,,34.5,5,235,0,10,0,1
VALEMOUNT AIRPORT,2021-09-02,ACTUAL,18.5,4.6,40,304,12,0,,72,7,240,1.2,13,1,1
VALEMOUNT AIRPORT,2021-09-03,ACTUAL,20.7,7.3,42,134,10,0,,85.1,9,246,3.6,17,5,2
VALEMOUNT AIRPORT,2021-09-04,ACTUAL,20.2,8.2,46,132,13,0,,87.5,11,251,5.6,21,9,3
VALEMOUNT AIRPORT,2021-09-05,ACTUAL,19,9.5,54,133,9,0,,87.5,13,256,4.8,23,8,3
VALEMOUNT AIRPORT,2021-09-06,ACTUAL,20.3,7.3,43,78,8,1,,85.5,15,261,3.3,27,6,2
VALEMOUNT AIRPORT,2021-09-07,ACTUAL,23.7,8.5,38,115,12,0,,89.4,18,267,7,31,13,3
VALEMOUNT AIRPORT,2021-09-08,ACTUAL,15.7,12.7,82,138,8,0,,83.8,19,272,2.6,32,6,2
VALEMOUNT AIRPORT,2021-09-09,ACTUAL,15.3,11.9,80,310,8,4.6,,51.3,12,267,0.3,22,0,2
VALEMOUNT AIRPORT,2021-09-10,ACTUAL,18.7,10.9,60,128,8,0,,72.9,14,272,1.1,25,1,2
VALEMOUNT AIRPORT,2021-09-11,ACTUAL,16.7,12.7,77,127,7,2.4,,61.2,12,276,0.6,21,1,2
VALEMOUNT AIRPORT,2021-09-12,ACTUAL,15.1,10.4,73,172,8,14.2,,38.4,6,242,0,11,0,1
VALEMOUNT AIRPORT,2021-09-13,ACTUAL,15.4,7,57,136,5,0,,63.4,7,246,0.6,14,0,1
VALEMOUNT AIRPORT,2021-09-14,ACTUAL,11.8,9,83,128,10,0,,70.1,8,250,1,14,1,1
VALEMOUNT AIRPORT,2021-09-15,ACTUAL,9.4,3.4,66,246,5,15.2,,35.2,4,214,0,7,0,1
VALEMOUNT AIRPORT,2021-09-16,ACTUAL,13.9,3,48,184,8,0.4,,64.3,5,218,0.8,10,0,1
VALEMOUNT AIRPORT,2021-09-17,ACTUAL,9.8,3.1,63,138,15,0,,75.4,6,221,1.7,11,1,2
VALEMOUNT AIRPORT,2021-09-18,ACTUAL,9.2,7.9,92,107,4,41,,16.4,2,126,0,4,0,1
VALEMOUNT AIRPORT,2021-09-19,ACTUAL,14.2,5.3,55,131,9,1.4,,48.6,4,130,0.2,7,0,1
VALEMOUNT AIRPORT,2021-09-20,ACTUAL,15.5,5.7,52,146,12,0,,72.8,5,135,1.2,9,1,1
VALEMOUNT AIRPORT,2021-09-21,ACTUAL,17.7,5.2,44,142,19,0,,84.7,7,139,5.3,12,6,2
VALEMOUNT AIRPORT,2021-09-22,ACTUAL,13.5,11.7,89,336,9,5.8,,40.7,4,134,0.1,7,0,1
VALEMOUNT AIRPORT,2021-09-23,ACTUAL,11.9,3.9,58,287,7,4.6,,45.6,3,131,0.1,5,0,1
VALEMOUNT AIRPORT,2021-09-24,ACTUAL,19.6,5.9,41,139,26,0,,80,5,136,4.1,9,4,2
VALEMOUNT AIRPORT,2021-09-25,ACTUAL,14,8.7,70,197,6,0,,81.6,6,140,1.9,10,2,2
