STATION,DATE,TYPE,TEMP,DEW PNT,RH,W.DIR,W.SPEED,PRECIP,GC,FFMC,DMC,DC,ISI,BUI,FWI,DGR
BLUE RIVER 2,2020-05-22,ACTUAL,11.4,8.3,81,359,3,2.8,100,38.9,14,91,0,20,0,2
BLUE RIVER 2,2020-05-23,ACTUAL,18.2,2.4,35,17,7,0.4,100,73,18,97,1,24,1,2
BLUE RIVER 2,2020-05-24,ACTUAL,18.7,4.4,39,57,9,0,100,85,21,102,3.3,27,6,2
BLUE RIVER 2,2020-05-25,ACTUAL,13.6,10.8,83,359,6,9.2,100,37.6,11,91,0,17,0,1
BLUE RIVER 2,2020-05-26,ACTUAL,16.6,-0.3,32,218,18,11.4,100,59.8,8,77,1,13,1,2
BLUE RIVER 2,2020-05-27,ACTUAL,17.4,-6.5,19,164,10,0,0,84.8,12,82,3.4,18,5,2
BLUE RIVER 2,2020-05-28,ACTUAL,13.6,1.8,45,34,7,0,0,86.4,14,87,3.6,20,6,2
BLUE RIVER 2,2020-05-29,ACTUAL,22.7,4.1,30,69,4,0,0,90.5,19,94,5.6,25,10,3
BLUE RIVER 2,2020-05-30,ACTUAL,24.1,8.4,37,40,5,0,0,90.5,23,101,5.9,29,11,3
BLUE RIVER 2,2020-05-31,ACTUAL,13.6,12.3,92,170,6,9.6,0,30.5,12,89,0,18,0,1
BLUE RIVER 2,2020-06-01,ACTUAL,12.7,6.6,66,171,7,2.4,0,46,10,94,0.1,16,0,1
BLUE RIVER 2,2020-06-02,ACTUAL,10,8.3,89,217,6,1.8,0,42.8,9,100,0.1,15,0,1
BLUE RIVER 2,2020-06-03,ACTUAL,12.6,3.8,55,28,8,14.8,0,40.6,6,78,0.1,10,0,1
BLUE RIVER 2,2020-06-04,ACTUAL,15.6,2,40,211,15,0,0,73.2,8,85,1.5,13,1,2
BLUE RIVER 2,2020-06-05,ACTUAL,20.8,-1.8,22,75,11,0,0,89.3,13,92,6.8,19,10,2
BLUE RIVER 2,2020-06-06,ACTUAL,14.9,7.8,62,89,8,5.4,0,58.2,9,90,0.5,14,0,1
BLUE RIVER 2,2020-06-07,ACTUAL,15.5,5.1,50,276,5,0,0,75.5,11,96,1,17,1,2
BLUE RIVER 2,2020-06-08,ACTUAL,16.8,-2.9,26,261,12,0,0,87.7,15,103,5.6,22,9,3
BLUE RIVER 2,2020-06-09,ACTUAL,14.4,-0.6,36,212,18,0,0,88.7,17,109,8.8,25,14,3
BLUE RIVER 2,2020-06-10,ACTUAL,17,6.5,50,207,4,1.6,0,78.6,19,115,1.2,27,2,2
BLUE RIVER 2,2020-06-11,ACTUAL,21.5,4.9,34,26,9,0.4,0,88.1,23,122,5.1,31,10,3
BLUE RIVER 2,2020-06-12,ACTUAL,16.9,12.3,74,208,7,11.6,0,45.2,12,107,0.1,19,0,1
BLUE RIVER 2,2020-06-13,ACTUAL,11.3,10.2,93,39,4,17.8,0,13.4,5,79,0,9,0,1
BLUE RIVER 2,2020-06-14,ACTUAL,10.1,7.9,86,239,4,7,0,16.9,3,74,0,5,0,1
BLUE RIVER 2,2020-06-15,ACTUAL,13.3,5,57,346,8,7.6,0,38.7,2,68,0,5,0,1
BLUE RIVER 2,2020-06-16,ACTUAL,20.2,2.9,32,133,5,0,0,74,6,75,0.9,10,1,2
BLUE RIVER 2,2020-06-17,ACTUAL,21,4.4,34,26,5,0,0,86.4,10,82,3.3,15,5,2
BLUE RIVER 2,2020-06-18,ACTUAL,25.7,1,20,352,6,0,0,93.1,16,90,9.2,22,14,3
BLUE RIVER 2,2020-06-19,ACTUAL,25.1,6.2,30,237,5,0,0,93.2,21,98,8.8,27,15,3
BLUE RIVER 2,2020-06-20,ACTUAL,17.8,12.8,72,75,6,2,0,72.7,20,105,0.9,27,1,2
BLUE RIVER 2,2020-06-21,ACTUAL,18.3,12.4,68,37,4,12.2,0,44.1,11,89,0.1,16,0,1
BLUE RIVER 2,2020-06-22,ACTUAL,21.6,8.1,42,17,7,4.2,0,64.2,10,91,0.7,16,1,2
BLUE RIVER 2,2020-06-23,ACTUAL,20,13.8,67,23,5,0.8,0,73.9,12,98,0.9,18,1,2
BLUE RIVER 2,2020-06-24,ACTUAL,17.4,13.2,76,141,4,21.2,0,34.9,6,66,0,10,0,1
BLUE RIVER 2,2020-06-25,ACTUAL,22.6,12.3,52,58,7,0,0,69.9,9,73,0.9,14,1,2
BLUE RIVER 2,2020-06-26,ACTUAL,19.4,14.1,71,39,6,3,0,61,8,77,0.6,12,0,1
BLUE RIVER 2,2020-06-27,ACTUAL,13.6,8.5,71,203,16,10.2,0,45.5,5,66,0.2,8,0,1
BLUE RIVER 2,2020-06-28,ACTUAL,18.4,5.5,43,53,12,0.4,0,75.8,8,73,1.5,12,1,2
BLUE RIVER 2,2020-06-29,ACTUAL,25.2,3.1,24,149,8,0,0,90.5,13,81,6.9,18,10,2
BLUE RIVER 2,2020-06-30,ACTUAL,13.3,10.3,82,37,6,3.4,0,55.9,9,83,0.4,15,0,1
BLUE RIVER 2,2020-07-01,ACTUAL,8.6,7.5,93,88,2,31.6,0,11.7,4,32,0,6,0,1
BLUE RIVER 2,2020-07-02,ACTUAL,12.3,10.7,90,135,6,31.8,0,11.6,2,6,0,2,0,1
BLUE RIVER 2,2020-07-03,ACTUAL,16.1,8.9,62,76,7,6.4,0,38.3,2,7,0,2,0,1
BLUE RIVER 2,2020-07-04,ACTUAL,15.3,9.1,66,71,7,4.6,0,45.4,2,8,0.1,2,0,1
BLUE RIVER 2,2020-07-05,ACTUAL,18.7,10.6,59,212,8,0,0,70.3,4,15,0.9,4,0,1
BLUE RIVER 2,2020-07-06,ACTUAL,14.2,11.9,86,345,7,4.6,0,42.7,2,16,0.1,3,0,1
BLUE RIVER 2,2020-07-07,ACTUAL,18.8,10.7,59,218,7,9.8,0,47.4,2,9,0.2,3,0,1
BLUE RIVER 2,2020-07-08,ACTUAL,15.5,12.1,80,274,5,2,0,49.6,2,16,0.2,3,0,1
BLUE RIVER 2,2020-07-09,ACTUAL,13.3,11.2,87,304,2,5.8,0,28.1,1,15,0,2,0,1
BLUE RIVER 2,2020-07-10,ACTUAL,17.2,13.6,79,103,4,8.6,0,28.7,1,10,0,1,0,1
BLUE RIVER 2,2020-07-11,ACTUAL,23.2,7.6,37,206,11,0.4,0,74.9,4,18,1.4,5,1,2
BLUE RIVER 2,2020-07-12,ACTUAL,14.6,7,60,193,14,5.4,0,58.8,3,17,0.8,5,0,1
BLUE RIVER 2,2020-07-13,ACTUAL,17,3.9,42,244,12,1,0,77.4,6,24,1.7,7,1,2
BLUE RIVER 2,2020-07-14,ACTUAL,23.7,4.5,29,130,6,0,0,89.2,10,32,5.2,11,6,2
BLUE RIVER 2,2020-07-15,ACTUAL,22.1,12.1,53,210,9,1.2,0,83.7,13,40,2.8,14,4,2
BLUE RIVER 2,2020-07-16,ACTUAL,16.3,14,86,345,6,5.6,0,43.5,8,39,0.1,10,0,1
BLUE RIVER 2,2020-07-17,ACTUAL,21.8,6,36,273,12,1.4,0,76.2,11,47,1.5,14,1,2
BLUE RIVER 2,2020-07-18,ACTUAL,21.3,7.8,42,261,8,0,0,86.1,14,54,3.7,17,5,2
BLUE RIVER 2,2020-07-19,ACTUAL,21,15,68,130,5,0,0,86,16,62,3.1,19,5,2
BLUE RIVER 2,2020-07-20,ACTUAL,26,7,30,177,9,0,0,91.3,20,70,8,24,13,3
BLUE RIVER 2,2020-07-21,ACTUAL,25,13.3,48,16,4,0,0,90.4,24,78,5.5,27,10,3
BLUE RIVER 2,2020-07-22,ACTUAL,22.5,14.7,61,117,7,6.2,0,63.4,16,77,0.7,21,1,2
BLUE RIVER 2,2020-07-23,ACTUAL,14.7,13.1,90,202,5,5,0,35,10,77,0,15,0,1
BLUE RIVER 2,2020-07-24,ACTUAL,11.8,8.5,80,215,8,16,0,25,5,55,0,8,0,1
BLUE RIVER 2,2020-07-25,ACTUAL,18.5,9.1,54,127,6,0,0,59.5,7,62,0.5,11,0,1
BLUE RIVER 2,2020-07-26,ACTUAL,25.6,7.1,31,38,6,0,0,85.5,11,70,3,16,4,2
BLUE RIVER 2,2020-07-27,ACTUAL,29.9,9.4,28,45,6,0,0,92.3,17,79,7.9,22,12,3
BLUE RIVER 2,2020-07-28,ACTUAL,32,6.2,20,204,13,0,0,95.1,23,89,16.6,28,24,3
BLUE RIVER 2,2020-07-29,ACTUAL,29.7,8.1,26,59,5,0,0,95.1,28,98,11.1,33,19,3
BLUE RIVER 2,2020-07-30,ACTUAL,30.7,8.4,25,49,6,0,0,95.1,34,107,12.2,38,22,3
BLUE RIVER 2,2020-07-31,ACTUAL,31.6,9.7,26,52,5,0,0,95.2,39,116,11.6,43,23,4
BLUE RIVER 2,2020-08-01,ACTUAL,30.1,14.6,39,71,7,1.8,0,87.3,41,125,4.1,45,11,3
BLUE RIVER 2,2020-08-02,ACTUAL,30,11.9,33,33,4,0,0,91.6,45,133,6.6,49,16,3
BLUE RIVER 2,2020-08-03,ACTUAL,24.3,9.8,40,205,12,0.8,0,88.9,48,141,6.7,52,17,4
BLUE RIVER 2,2020-08-04,ACTUAL,26,8.8,34,23,8,1.4,0,87.5,52,148,4.5,55,13,3
BLUE RIVER 2,2020-08-05,ACTUAL,28.6,8.7,29,33,7,0,0,92.1,56,156,8.2,59,21,4
BLUE RIVER 2,2020-08-06,ACTUAL,24.3,5,29,209,17,0,0,92.2,60,164,13.5,63,31,4
BLUE RIVER 2,2020-08-07,ACTUAL,18.6,2.7,35,274,10,0,0,91.6,62,170,9.1,65,24,4
BLUE RIVER 2,2020-08-08,ACTUAL,19.3,2.9,34,214,18,0.2,0,91.7,65,177,13.5,68,32,4
BLUE RIVER 2,2020-08-09,ACTUAL,20.6,0.8,27,204,8,0,0,91.8,69,183,8.2,71,23,4
BLUE RIVER 2,2020-08-10,ACTUAL,23.2,-1,20,229,16,0.2,0,93.7,73,190,16.1,74,37,5
BLUE RIVER 2,2020-08-11,ACTUAL,17.7,4.9,43,43,6,1.2,0,84.7,75,197,2.8,77,11,4
BLUE RIVER 2,2020-08-12,ACTUAL,13.6,7,64,39,5,12,0,44.7,38,175,0.1,49,0,2
BLUE RIVER 2,2020-08-13,ACTUAL,20.6,4.5,35,169,15,0,0,79.8,41,182,2.4,53,7,3
BLUE RIVER 2,2020-08-14,ACTUAL,16.6,9.4,62,99,3,0,0,82.7,43,188,1.8,54,6,3
BLUE RIVER 2,2020-08-15,ACTUAL,24.7,13.3,49,115,5,2.4,0,77.5,39,195,1.2,52,4,3
BLUE RIVER 2,2020-08-16,ACTUAL,28.1,11.1,35,132,5,0,0,89.2,43,203,4.9,56,14,3
BLUE RIVER 2,2020-08-17,ACTUAL,25,15.7,56,60,5,1.6,0,81,44,211,1.6,57,5,3
BLUE RIVER 2,2020-08-18,ACTUAL,30.8,5.2,20,194,15,0,0,94.1,49,219,16.1,63,34,4
BLUE RIVER 2,2020-08-19,ACTUAL,26.6,9.4,34,13,6,0,0,93.3,53,227,9.3,67,24,4
BLUE RIVER 2,2020-08-20,ACTUAL,15.8,13.6,87,21,6,0,0,83.5,53,233,2.4,68,9,3
BLUE RIVER 2,2020-08-21,ACTUAL,20.4,11.4,56,205,7,0.2,0,85.6,55,240,3.2,70,11,4
BLUE RIVER 2,2020-08-22,ACTUAL,16.6,10.5,67,7,10,6,0,56.8,35,233,0.5,51,1,3
BLUE RIVER 2,2020-08-23,ACTUAL,20.2,9.2,49,54,6,0.6,0,77,37,239,1.2,54,4,3
BLUE RIVER 2,2020-08-24,ACTUAL,12.8,11.2,90,105,3,7.8,4,29.9,21,226,0,33,0,2
BLUE RIVER 2,2020-08-25,ACTUAL,18.4,9.5,56,262,5,0.2,0,61,22,233,0.6,36,1,2
BLUE RIVER 2,2020-08-26,ACTUAL,18.4,9.5,56,55,4,2.2,0,65.7,21,239,0.7,34,1,2
BLUE RIVER 2,2020-08-27,ACTUAL,22.8,6.4,35,34,5,0,0,84.6,24,246,2.6,39,6,2
BLUE RIVER 2,2020-08-28,ACTUAL,21.8,8.3,42,62,5,0,0,88,27,253,4.1,42,10,3
BLUE RIVER 2,2020-08-29,ACTUAL,20.6,-2.5,21,221,14,0,0,92.4,30,260,11.9,47,24,4
BLUE RIVER 2,2020-08-30,ACTUAL,19.4,1.7,31,181,10,0,0,92.3,33,266,10,51,22,4
BLUE RIVER 2,2020-08-31,ACTUAL,14.5,8.7,68,209,11,5.8,0,56.9,21,258,0.6,35,1,2
BLUE RIVER 2,2020-09-01,ACTUAL,16.1,11.3,73,74,5,1.6,0,61,21,263,0.6,35,1,2
BLUE RIVER 2,2020-09-02,ACTUAL,21.4,4.8,34,214,17,8.2,0,70.8,14,248,1.5,24,3,2
BLUE RIVER 2,2020-09-03,ACTUAL,16,9,63,322,3,0,0,78.3,15,253,1.1,26,2,2
BLUE RIVER 2,2020-09-04,ACTUAL,20.6,11,54,77,6,0,0,84.3,16,258,2.6,28,5,2
BLUE RIVER 2,2020-09-05,ACTUAL,24.1,12.8,49,41,6,0,0,87.4,19,264,4.1,32,9,3
BLUE RIVER 2,2020-09-06,ACTUAL,21.5,11,51,40,3,0,0,87.5,21,270,3.5,35,8,3
BLUE RIVER 2,2020-09-07,ACTUAL,19.2,-3.1,22,54,10,0.4,0,91.7,24,275,9.2,39,18,3
BLUE RIVER 2,2020-09-08,ACTUAL,19.3,1.6,31,67,5,0,0,91.8,26,280,7.2,42,16,3
BLUE RIVER 2,2020-09-09,ACTUAL,21.8,6,36,70,7,0,0,91.8,29,286,7.9,46,18,4
BLUE RIVER 2,2020-09-10,ACTUAL,21.1,10,49,84,7,0,0,89.9,31,291,6.1,49,15,3
BLUE RIVER 2,2020-09-11,ACTUAL,24.8,10.2,40,24,6,0,0,90,33,297,5.8,52,15,3
BLUE RIVER 2,2020-09-12,ACTUAL,22.1,7.4,39,73,6,0,0,90,36,303,5.9,55,16,3
BLUE RIVER 2,2020-09-13,ACTUAL,16.3,7.3,55,64,5,0,0,88.3,37,308,4.4,57,13,3
BLUE RIVER 2,2020-09-14,ACTUAL,17,8.5,57,99,6,0,0,87.6,39,312,4,59,12,3
BLUE RIVER 2,2020-09-15,ACTUAL,13.9,10.2,78,13,7,1.4,0,74,39,317,1,60,3,3
BLUE RIVER 2,2020-09-16,ACTUAL,18.8,9.1,53,15,6,0.2,0,82.5,41,322,2,62,7,3
BLUE RIVER 2,2020-09-17,ACTUAL,18.3,11.7,65,50,5,0,0,83.8,42,327,2.3,64,8,3
BLUE RIVER 2,2020-09-18,ACTUAL,18,10.9,63,92,6,0,0,84.5,43,332,2.7,65,9,3
BLUE RIVER 2,2020-09-19,ACTUAL,13.2,12.6,96,68,5,0.4,0,78.2,44,336,1.3,66,5,3
BLUE RIVER 2,2020-09-20,ACTUAL,17.1,11.9,71,169,6,1.2,0,74.7,45,341,1,67,4,3
BLUE RIVER 2,2020-09-21,ACTUAL,15.1,8.4,64,42,5,0.2,0,80.1,46,345,1.5,68,6,3
BLUE RIVER 2,2020-09-22,ACTUAL,14.7,8.3,65,180,5,0.6,0,81.3,47,349,1.6,70,6,3
BLUE RIVER 2,2020-09-23,ACTUAL,11.1,10.8,98,55,3,7.6,0,24.1,26,330,0,44,0,2
BLUE RIVER 2,2020-09-24,ACTUAL,13.5,7.6,67,196,7,25.4,0,30.7,11,254,0,19,0,1
BLUE RIVER 2,2020-09-25,ACTUAL,8.1,7.8,98,286,2,15.8,0,5.2,5,215,0,9,0,1
BLUE RIVER 2,2020-09-26,ACTUAL,12.8,6.9,67,170,13,12,0,33.5,3,191,0,5,0,1
BLUE RIVER 2,2020-09-27,ACTUAL,10.8,6.8,76,104,6,1.8,0,43.8,2,195,0.1,4,0,1
BLUE RIVER 2,2020-09-28,ACTUAL,17.5,8.1,54,33,6,0,0,69.1,4,199,0.8,7,0,1
BLUE RIVER 2,2020-09-29,ACTUAL,19.8,10,53,42,7,0,0,81.4,6,205,1.9,10,2,2
BLUE RIVER 2,2020-09-30,ACTUAL,17,9.7,62,81,4,0,0,83.5,7,209,2.1,13,2,2
BLUE RIVER 2,2020-10-01,ACTUAL,18.4,11.1,62,87,6,0,0,84.5,8,213,2.6,14,3,2
BLUE RIVER 2,2020-10-02,ACTUAL,14.9,9.1,68,140,4,0,0,84.6,9,217,2.5,16,3,2
BLUE RIVER 2,2020-10-03,ACTUAL,15.5,9.7,68,72,4,0.2,0,84.6,9,220,2.5,17,4,2
BLUE RIVER 2,2020-10-04,ACTUAL,12.6,12.3,98,25,4,3,0,45.4,7,219,0.1,12,0,1
BLUE RIVER 2,2020-10-05,ACTUAL,11.1,10.1,94,224,0,2.2,0,32.2,5,222,0,9,0,1
BLUE RIVER 2,2020-10-06,ACTUAL,14.7,12.4,86,25,4,5.4,0,26.1,3,214,0,5,0,1
BLUE RIVER 2,2020-10-07,ACTUAL,10,8.1,88,28,7,0.8,0,36.3,3,217,0,5,0,1
BLUE RIVER 2,2020-10-08,ACTUAL,11.1,10.8,98,266,2,5.2,0,14.8,1,209,0,2,0,1
BLUE RIVER 2,2020-10-09,ACTUAL,10.8,10.2,96,1,4,11.8,0,6.4,0,185,0,0,0,1
BLUE RIVER 2,2020-10-10,ACTUAL,9.6,8.3,92,208,8,29.6,0,9.8,0,120,0,0,0,1
BLUE RIVER 2,2020-10-11,ACTUAL,8.9,1.6,60,200,14,1.4,0,39.9,1,123,0.1,1,0,1
BLUE RIVER 2,2020-10-12,ACTUAL,7.4,2.1,69,197,10,3.8,0,41.7,0,120,0.1,1,0,1
BLUE RIVER 2,2020-10-13,ACTUAL,0.5,0.1,97,188,2,0.8,0,40.2,0,120,0,1,0,1
BLUE RIVER 2,2020-10-14,ACTUAL,3.2,1.8,91,12,4,5.4,0,20.8,0,113,0,0,0,1
BLUE RIVER 2,2020-10-15,ACTUAL,6.9,2,71,61,4,16.2,0,21.4,0,85,0,1,0,1
BLUE RIVER 2,2020-10-16,ACTUAL,3.9,2.1,88,140,2,15.6,0,10,0,59,0,0,0,1
BLUE RIVER 2,2020-10-17,ACTUAL,6.2,-4.9,45,21,14,29,0,34.2,1,11,0,1,0,1
BLUE RIVER 2,2020-10-18,ACTUAL,2.6,-3.5,64,119,4,0.8,0,47.8,1,13,0.2,1,0,1
BLUE RIVER 2,2020-10-19,ACTUAL,2.2,1.2,93,3,6,2.4,0,34.7,0,14,0,0,0,1
BLUE RIVER 2,2020-10-20,ACTUAL,4.9,1.2,77,278,4,4.4,0,28.7,0,11,0,0,0,1
BLUE RIVER 2,2020-10-21,ACTUAL,6.3,-3.1,51,160,11,0,0,54.4,1,12,0.4,1,0,1
BLUE RIVER 2,2020-10-22,ACTUAL,1.2,-8.9,47,68,6,0,0,67.5,1,13,0.8,2,0,1
BLUE RIVER 2,2020-10-23,ACTUAL,-1.1,-6.6,66,12,12,0,0,73.2,1,14,1.3,2,0,1
BLUE RIVER 2,2020-10-24,ACTUAL,-2.3,-18.1,29,30,21,0,0,81.1,1,14,3.6,2,1,2
BLUE RIVER 2,2020-10-25,ACTUAL,-4.6,-13.5,50,216,5,0,0,82.1,1,14,1.9,2,1,2
BLUE RIVER 2,2020-10-26,ACTUAL,-2,-4.5,83,264,6,0.2,0,80.6,1,15,1.6,2,0,1
BLUE RIVER 2,2020-10-27,ACTUAL,1,-0.8,88,41,4,0.4,0,79.3,1,16,1.3,2,0,1
BLUE RIVER 2,2020-10-28,ACTUAL,2.2,0.7,90,278,0,6.2,0,28,0,9,0,0,0,1
BLUE RIVER 2,2020-10-29,ACTUAL,2.7,1.5,92,254,3,16.8,0,8.1,0,1,0,0,0,1
BLUE RIVER 2,2020-10-30,ACTUAL,3.5,3.1,97,36,6,13.4,0,3.5,0,1,0,0,0,1
BLUE RIVER 2,2020-10-31,ACTUAL,2.7,1.2,90,342,0,0.4,0,7,0,3,0,0,0,1
BLUEBERRY,2020-05-01,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-02,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-03,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-04,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-05,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-06,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-07,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-08,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-09,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-10,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-11,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-12,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-13,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-14,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-15,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-16,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-17,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-18,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-19,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-20,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-21,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-22,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-23,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-24,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-25,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-26,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-27,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-28,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-29,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-30,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-05-31,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-01,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-02,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-03,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-04,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-05,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-06,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-07,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-08,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-09,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-10,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-11,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-12,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-13,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-14,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-15,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-16,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-17,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-18,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-19,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-20,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-21,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-22,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-23,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-24,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-25,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-26,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-27,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-28,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-29,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-06-30,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-01,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-02,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-03,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-04,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-05,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-06,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-07,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-08,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-09,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-10,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-11,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-12,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-13,[object Object],,,,,,,,,,,,,,
BLUEBERRY,2020-07-14,[object Object],,,,,,,,,,,,,,
