STATION,DATE,TYPE,TEMP,DEW PNT,RH,W.DIR,W.SPEED,PRECIP,GC,FFMC,DMC,DC,ISI,BUI,FWI,DGR
FALLS CREEK,2021-05-18,ACTUAL,11.7,1.3,49,163,11,9.2,,55.5,21,115,0.5,29,1,2
FALLS CREEK,2021-05-19,ACTUAL,12.8,0.1,42,282,17,0.4,,77.2,23,119,2,31,4,2
FALLS CREEK,2021-05-20,ACTUAL,10.6,0,48,207,4,0,,82.3,25,124,1.8,33,4,2
FALLS CREEK,2021-05-21,ACTUAL,14.8,-3.7,28,271,15,0,,88.7,28,129,7.5,36,15,3
FALLS CREEK,2021-05-22,ACTUAL,15.7,0.5,36,225,6,0,,89.1,31,134,5.2,39,12,3
FALLS CREEK,2021-05-23,ACTUAL,14.6,3.7,48,225,4,0,,88.7,33,139,4.4,41,11,3
FALLS CREEK,2021-05-24,ACTUAL,11.3,7.4,77,100,12,10.4,,42.8,16,123,0.1,24,0,2
FALLS CREEK,2021-05-25,ACTUAL,15.7,9.4,66,282,11,4.6,,50.2,12,122,0.3,19,0,1
FALLS CREEK,2021-05-26,ACTUAL,18,7.7,51,236,7,1,,71.1,14,128,0.9,22,1,2
FALLS CREEK,2021-05-27,ACTUAL,12.6,6.5,66,123,12,0,,78.4,15,132,1.8,24,3,2
FALLS CREEK,2021-05-28,ACTUAL,15.5,5.7,52,202,8,8,,55.8,10,123,0.5,17,0,1
FALLS CREEK,2021-05-29,ACTUAL,17.4,3.9,41,276,9,2.6,,68.5,10,128,0.9,17,1,1
FALLS CREEK,2021-05-30,ACTUAL,20.2,4.1,35,261,7,0,,84.7,14,134,2.9,22,5,2
FALLS CREEK,2021-05-31,ACTUAL,22.9,4.3,30,260,9,0,,90.4,18,141,7.1,28,13,3
FALLS CREEK,2021-06-01,ACTUAL,25.8,6.8,30,278,10,0,,91.9,23,149,9.1,34,17,3
FALLS CREEK,2021-06-02,ACTUAL,27.2,9.4,33,250,8,0,,91.9,28,157,8.5,39,17,3
FALLS CREEK,2021-06-03,ACTUAL,30.2,8.5,26,178,6,0,,93.5,34,166,9.5,45,20,4
FALLS CREEK,2021-06-04,ACTUAL,26.7,-1.2,16,204,7,0,,95.2,41,174,12.9,51,27,4
FALLS CREEK,2021-06-05,ACTUAL,10.3,4.9,69,73,13,1.6,,76.5,40,180,1.6,51,5,3
FALLS CREEK,2021-06-06,ACTUAL,15,2.1,42,261,9,7.6,,59.1,25,171,0.6,36,1,2
FALLS CREEK,2021-06-07,ACTUAL,13.9,3.9,51,245,10,1.4,,70.5,27,176,1,39,2,2
FALLS CREEK,2021-06-08,ACTUAL,16.8,3,40,265,10,0,,83.6,29,183,2.8,42,7,2
FALLS CREEK,2021-06-09,ACTUAL,13.1,9,76,232,6,1.8,,68.4,28,189,0.8,41,2,2
FALLS CREEK,2021-06-10,ACTUAL,16.8,5.4,47,202,6,9.8,,53.9,16,174,0.3,26,0,2
FALLS CREEK,2021-06-11,ACTUAL,13.4,5.4,58,262,5,0,,70.5,18,180,0.8,29,1,2
FALLS CREEK,2021-06-12,ACTUAL,16,9.7,66,295,11,2,,68.5,17,186,1,28,2,2
FALLS CREEK,2021-06-13,ACTUAL,12.8,10.8,88,270,6,1.6,,58.8,17,192,0.5,27,1,2
FALLS CREEK,2021-06-14,ACTUAL,19.5,14,70,242,7,8.6,,46.7,10,180,0.1,18,0,1
FALLS CREEK,2021-06-15,ACTUAL,15.3,11.7,79,243,7,16.8,,29.9,5,149,0,10,0,1
FALLS CREEK,2021-06-16,ACTUAL,19.8,5.4,39,237,9,6.2,,58.9,6,145,0.6,10,0,1
FALLS CREEK,2021-06-17,ACTUAL,21.9,5.2,34,218,5,0,,82.2,10,153,1.9,17,2,2
FALLS CREEK,2021-06-18,ACTUAL,22.1,5.8,35,238,7,0,,88.7,14,160,5,23,8,3
FALLS CREEK,2021-06-19,ACTUAL,17.7,8.3,54,353,9,0,,88.1,16,167,5,26,9,3
FALLS CREEK,2021-06-20,ACTUAL,20.1,9.4,50,274,12,2.2,,78.5,16,174,1.8,26,3,2
FALLS CREEK,2021-06-21,ACTUAL,24.3,9,38,247,7,0,,88,20,181,4.6,32,10,3
FALLS CREEK,2021-06-22,ACTUAL,26.7,10.3,36,259,8,0,,90.6,25,190,7.1,38,15,3
FALLS CREEK,2021-06-23,ACTUAL,28.3,9,30,265,9,0,,92.3,30,198,9.6,44,20,4
FALLS CREEK,2021-06-24,ACTUAL,24.2,11.9,46,274,13,3.6,,78.4,26,200,1.9,39,5,2
FALLS CREEK,2021-06-25,ACTUAL,26.8,10,35,272,11,0,,89.5,30,209,6.8,45,16,3
FALLS CREEK,2021-06-26,ACTUAL,29.4,14.4,40,245,8,0,,90.6,35,217,7.1,50,17,4
FALLS CREEK,2021-06-27,ACTUAL,30.6,11,30,243,6,0,,92.7,41,226,8.4,57,21,4
FALLS CREEK,2021-06-28,ACTUAL,32,12.7,31,268,8,0,,93,47,235,9.8,63,25,4
FALLS CREEK,2021-06-29,ACTUAL,32.6,13.2,31,247,6,0,,93.1,53,245,8.9,69,24,4
FALLS CREEK,2021-06-30,ACTUAL,33.4,12.9,29,244,7,0,,93.6,60,254,10,75,27,4
FALLS CREEK,2021-07-01,ACTUAL,34.2,14.1,30,219,5,0,,93.6,66,264,9.4,81,27,4
FALLS CREEK,2021-07-02,ACTUAL,24.5,16.1,59,284,15,1,,85.5,68,272,4.9,84,17,4
FALLS CREEK,2021-07-03,ACTUAL,26.3,12.7,43,268,7,0,,89,72,280,5.3,87,19,4
FALLS CREEK,2021-07-04,ACTUAL,20.4,16.3,77,216,3,1.2,,77.5,73,288,1,89,5,3
FALLS CREEK,2021-07-05,ACTUAL,16.9,13.3,79,105,10,0.2,,79.7,74,295,1.8,91,8,4
FALLS CREEK,2021-07-06,ACTUAL,25.5,11.2,41,274,10,1,,86.3,77,303,4.1,94,16,4
FALLS CREEK,2021-07-07,ACTUAL,22.9,11.3,48,189,5,0,,87.7,80,311,3.9,98,16,4
FALLS CREEK,2021-07-08,ACTUAL,25.7,10.3,38,263,10,0,,90.1,84,319,7.2,101,25,4
FALLS CREEK,2021-07-09,ACTUAL,26.7,11.9,40,247,7,12,,71,46,291,0.9,66,3,3
FALLS CREEK,2021-07-10,ACTUAL,31.6,10.3,27,242,7,0,,91.2,52,301,7.1,72,21,4
FALLS CREEK,2021-07-11,ACTUAL,28.5,8.7,29,296,10,0,,92.6,57,309,10.4,78,28,4
FALLS CREEK,2021-07-12,ACTUAL,27.6,9.8,33,272,9,0,,92.7,61,318,10,83,29,4
FALLS CREEK,2021-07-13,ACTUAL,28.6,6.6,25,278,10,0,,93.6,66,327,12,88,33,5
FALLS CREEK,2021-07-14,ACTUAL,27.7,10.8,35,228,6,0,,93.1,71,336,8.8,93,28,4
FALLS CREEK,2021-07-15,ACTUAL,30.3,4.1,19,182,6,0,,95.1,77,345,11.9,99,35,5
FALLS CREEK,2021-07-16,ACTUAL,29.5,11,32,195,8,0,,94.1,82,354,11.4,104,35,5
FALLS CREEK,2021-07-17,ACTUAL,29,7.5,26,226,9,0,,94.2,87,363,12.1,109,37,5
FALLS CREEK,2021-07-18,ACTUAL,29.4,7.8,26,192,7,0,,94.2,92,372,10.9,114,35,5
FALLS CREEK,2021-07-19,ACTUAL,28,7.2,27,249,8,0,,94.3,97,381,11.7,119,38,5
FALLS CREEK,2021-07-20,ACTUAL,29.5,6.2,23,266,8,0,,94.3,103,390,11.6,124,38,5
FALLS CREEK,2021-07-21,ACTUAL,26.8,5.1,25,200,10,0,,94.4,108,398,13.1,128,42,5
FALLS CREEK,2021-07-22,ACTUAL,23.3,1.5,24,227,11,0,,94.4,112,406,14,133,44,5
FALLS CREEK,2021-07-23,ACTUAL,26.2,0.7,19,182,7,0,,94.6,117,414,11.5,137,39,5
FALLS CREEK,2021-07-24,ACTUAL,25,5.6,29,260,9,0,,93.9,122,423,11.8,141,40,5
FALLS CREEK,2021-07-25,ACTUAL,29.2,9.3,29,228,7,0,,94,127,432,10.5,146,38,5
FALLS CREEK,2021-07-26,ACTUAL,28,9.2,31,263,8,0,,93.8,131,440,10.8,150,39,5
FALLS CREEK,2021-07-27,ACTUAL,24,7.9,36,257,5,0,,92.6,135,448,8.1,154,32,5
FALLS CREEK,2021-07-28,ACTUAL,23.8,8.2,37,255,5,0,,92.1,139,456,7.5,158,31,5
FALLS CREEK,2021-07-29,ACTUAL,24.8,11,42,249,5,0,,91.4,142,464,6.8,161,29,5
FALLS CREEK,2021-07-30,ACTUAL,28.3,8.5,29,261,8,0,,92.6,147,473,9.1,166,35,5
FALLS CREEK,2021-07-31,ACTUAL,27.8,11.3,36,243,6,0,,92.6,152,482,8.5,170,34,5
FALLS CREEK,2021-08-01,ACTUAL,21.7,13.4,59,49,4,0,,88.9,154,489,4.4,172,22,5
FALLS CREEK,2021-08-02,ACTUAL,19.8,17.6,87,258,5,1.2,,75.5,154,495,1,173,7,3
FALLS CREEK,2021-08-03,ACTUAL,24.3,16.2,60,265,5,0,,83.2,156,503,2.1,176,12,4
FALLS CREEK,2021-08-04,ACTUAL,25.1,8.9,36,285,8,0,,89.5,160,510,6.1,179,27,5
FALLS CREEK,2021-08-05,ACTUAL,26.9,7.8,30,264,7,0,,91.9,164,518,8,183,33,5
FALLS CREEK,2021-08-06,ACTUAL,25.5,8.8,35,257,10,0,,92,167,526,9.3,186,37,5
FALLS CREEK,2021-08-07,ACTUAL,16.4,13,80,300,5,3.6,,56.9,95,519,0.4,130,2,3
FALLS CREEK,2021-08-08,ACTUAL,14.4,12.1,86,168,4,3.8,,39,66,512,0,100,0,2
FALLS CREEK,2021-08-09,ACTUAL,17.9,12.9,72,228,9,1,,59.5,67,518,0.6,101,3,3
FALLS CREEK,2021-08-10,ACTUAL,23.4,11.1,46,286,9,0,,81.9,70,525,2.2,105,11,4
FALLS CREEK,2021-08-11,ACTUAL,30.7,9.5,27,257,9,0,,92.4,75,534,9.5,111,32,5
FALLS CREEK,2021-08-12,ACTUAL,23.1,5.8,33,228,6,0,,92.5,78,541,8.1,115,29,4
FALLS CREEK,2021-08-13,ACTUAL,27.2,8.5,31,257,7,0,,92.5,82,549,8.8,119,31,5
FALLS CREEK,2021-08-14,ACTUAL,24.9,8.7,36,263,6,0,,92.4,85,556,8.1,123,30,5
FALLS CREEK,2021-08-15,ACTUAL,33.2,1,13,154,9,0,,96.8,92,565,17.5,130,50,5
FALLS CREEK,2021-08-16,ACTUAL,23,7.8,38,252,4,0,,93.2,95,572,8.3,134,31,5
FALLS CREEK,2021-08-17,ACTUAL,13.2,8.9,75,334,6,1.6,,74.4,90,578,1,130,6,3
FALLS CREEK,2021-08-18,ACTUAL,21,8.9,46,233,9,0.2,,84.9,93,584,3.2,133,16,4
FALLS CREEK,2021-08-19,ACTUAL,24,8.7,38,255,9,0,,89.3,96,592,6,136,25,5
FALLS CREEK,2021-08-20,ACTUAL,21.8,9,44,267,10,0,,89.3,99,599,6.4,140,27,5
FALLS CREEK,2021-08-21,ACTUAL,20.3,9.6,50,224,9,0,,89.1,101,605,6,142,26,5
FALLS CREEK,2021-08-22,ACTUAL,12.7,10.2,85,41,11,6.2,,44.6,59,577,0.1,94,0,2
FALLS CREEK,2021-08-23,ACTUAL,14.6,4.9,52,146,6,6.6,,48.2,37,549,0.2,63,0,2
FALLS CREEK,2021-08-24,ACTUAL,17.3,6.5,49,239,8,0,,73.4,39,555,1.1,66,4,3
FALLS CREEK,2021-08-25,ACTUAL,19.7,6.4,42,272,7,0,,84.6,41,562,2.8,70,10,3
FALLS CREEK,2021-08-26,ACTUAL,18.1,8.1,52,141,3,0,,86,43,568,2.8,72,10,4
FALLS CREEK,2021-08-27,ACTUAL,17.1,12.7,75,240,7,6,,51.5,27,545,0.3,48,0,2
FALLS CREEK,2021-08-28,ACTUAL,20.3,10.2,52,240,7,0.2,,75.2,29,552,1.1,52,3,3
FALLS CREEK,2021-08-29,ACTUAL,22,8.4,42,242,8,0,,85.9,32,559,3.5,56,11,3
FALLS CREEK,2021-08-30,ACTUAL,20.6,8.9,47,235,6,0,,87.5,35,566,4.1,60,13,3
FALLS CREEK,2021-08-31,ACTUAL,11,2.6,56,137,8,0.4,,86.8,36,571,4,62,13,3
FALLS CREEK,2021-09-01,ACTUAL,13.6,4.8,55,148,8,1,,81.6,37,575,2,63,7,3
FALLS CREEK,2021-09-02,ACTUAL,17.9,6.1,46,271,13,0,,86.2,39,580,4.7,66,15,3
FALLS CREEK,2021-09-03,ACTUAL,19.8,6.8,43,227,8,0,,88,41,585,4.7,69,15,3
FALLS CREEK,2021-09-04,ACTUAL,20.7,7.3,42,210,5,0,,88.7,43,590,4.6,73,15,4
FALLS CREEK,2021-09-05,ACTUAL,22.9,7.4,37,244,7,0.4,,89.9,46,596,5.9,77,19,4
FALLS CREEK,2021-09-06,ACTUAL,24.1,3.3,26,187,9,0,,92.3,49,602,9.5,81,27,4
FALLS CREEK,2021-09-07,ACTUAL,22,5.3,34,237,8,0,,92.2,52,608,8.8,85,27,4
FALLS CREEK,2021-09-08,ACTUAL,17.6,8.2,54,254,5,0,,89.2,53,613,4.8,88,18,4
FALLS CREEK,2021-09-09,ACTUAL,21.5,8.4,43,267,7,0,,89.2,56,618,5.5,91,20,4
FALLS CREEK,2021-09-10,ACTUAL,20.2,10.7,54,227,6,0,,88.5,57,624,4.7,93,18,4
FALLS CREEK,2021-09-11,ACTUAL,19.5,15.2,76,249,6,4.2,,57.7,41,609,0.5,70,1,2
FALLS CREEK,2021-09-12,ACTUAL,19.8,13.8,68,232,8,6.6,,51.3,25,578,0.3,46,0,2
FALLS CREEK,2021-09-13,ACTUAL,17.9,7.9,52,288,9,4.6,,59.1,18,562,0.6,34,1,2
FALLS CREEK,2021-09-14,ACTUAL,15.1,5.6,53,214,7,0,,75.5,20,566,1.1,36,2,2
FALLS CREEK,2021-09-15,ACTUAL,11.4,3.7,59,282,9,8.4,,48.7,11,526,0.2,21,0,2
FALLS CREEK,2021-09-16,ACTUAL,13.7,1.6,44,252,9,0.2,,72.5,13,530,1,24,1,2
FALLS CREEK,2021-09-17,ACTUAL,5.6,4.7,94,315,4,6.4,,27.4,7,504,0,13,0,1
FALLS CREEK,2021-09-18,ACTUAL,11.1,10.1,94,162,10,16.4,,11.2,3,430,0,6,0,1
FALLS CREEK,2021-09-19,ACTUAL,12.6,9.4,81,230,7,22.4,,20.3,1,345,0,2,0,1
FALLS CREEK,2021-09-20,ACTUAL,12.9,8.4,74,253,5,4.2,,31.9,1,339,0,1,0,1
FALLS CREEK,2021-09-21,ACTUAL,14.2,7.1,62,262,8,0,,58.3,2,343,0.5,3,0,1
FALLS CREEK,2021-09-22,ACTUAL,12.3,11.3,94,91,5,0.6,,59.9,2,347,0.5,4,0,1
FALLS CREEK,2021-09-23,ACTUAL,13.2,10.4,83,269,9,0.6,,67.1,2,351,0.9,5,0,1
FALLS CREEK,2021-09-24,ACTUAL,16.5,8.8,60,235,7,0,,78.2,4,356,1.4,7,1,1
FALLS CREEK,2021-09-25,ACTUAL,17.2,10.2,63,235,6,0,,82.2,5,361,1.9,9,1,2
FALLS CREEK,2021-09-26,ACTUAL,17.9,11.3,65,281,4,0,,83.6,6,366,2.1,11,2,2
FALLS CREEK,2021-09-27,ACTUAL,14.1,13,93,112,7,4.4,,41.3,3,358,0.1,7,0,1
FALLS CREEK,2021-09-28,ACTUAL,14.5,5.6,55,217,13,8.8,,48.8,2,334,0.3,5,0,1
FALLS CREEK,2021-09-29,ACTUAL,13.3,6,61,172,13,2.8,,57.6,2,334,0.7,4,0,1
FALLS CREEK,2021-09-30,ACTUAL,11.4,4.4,62,123,7,0.8,,68.8,3,338,0.8,6,0,1
FALLS CREEK,2021-10-01,ACTUAL,12.7,6.6,66,276,8,2.2,,63.7,2,341,0.8,5,0,1
FALLS CREEK,2021-10-02,ACTUAL,8.3,5.4,82,227,6,0,,69.2,3,343,0.8,5,0,1
FALLS CREEK,2021-10-03,ACTUAL,17.4,7.2,51,213,8,0,,81.1,4,347,1.9,8,1,2
FALLS CREEK,2021-10-04,ACTUAL,15.4,7.5,59,235,7,0,,83.7,5,350,2.5,10,2,2
FALLS CREEK,2021-10-05,ACTUAL,14.5,8.3,66,164,8,0,,83.7,6,353,2.6,11,3,2
FALLS CREEK,2021-10-06,ACTUAL,11,5.6,69,217,9,3,,61.6,4,350,0.7,8,0,1
FALLS CREEK,2021-10-07,ACTUAL,9.2,1.4,58,154,8,0.4,,73.6,5,353,1.1,9,1,1
FALLS CREEK,2021-10-08,ACTUAL,8,1.2,62,218,9,0,,78.8,5,355,1.6,10,1,1
FALLS CREEK,2021-10-09,ACTUAL,6.7,2,72,243,6,0,,80,6,357,1.6,11,1,1
FALLS CREEK,2021-10-10,ACTUAL,8.4,-2,48,221,20,8,,55.3,3,334,0.8,6,0,1
FALLS CREEK,2021-10-11,ACTUAL,7.2,-0.5,58,267,12,0,,70.2,4,336,1.1,7,1,1
FALLS CREEK,2021-10-12,ACTUAL,6,-1.9,57,253,8,0,,77.2,4,338,1.3,8,1,1
FALLS CREEK,2021-10-13,ACTUAL,5.6,2.1,78,226,8,0,,78.3,4,339,1.4,9,1,1
FALLS CREEK,2021-10-14,ACTUAL,4.3,2,85,198,4,0,,78.4,5,341,1.2,9,1,1
FALLS CREEK,2021-10-15,ACTUAL,5.7,4,89,110,10,7.2,,32.9,2,321,0,4,0,1
FALLS CREEK,2021-10-16,ACTUAL,7.2,6.6,96,255,3,12.6,,8.5,0,285,0,1,0,1
FALLS CREEK,2021-10-17,ACTUAL,8.3,7.5,95,213,3,0.2,,12.9,0,287,0,1,0,1
FALLS CREEK,2021-10-18,ACTUAL,6.2,5.1,93,287,6,0,,19.6,1,289,0,1,0,1
FALLS CREEK,2021-10-19,ACTUAL,5.7,4,89,259,5,0,,28.4,1,291,0,1,0,1
FALLS CREEK,2021-10-20,ACTUAL,4.5,4.2,98,156,2,0.2,,29.8,1,292,0,1,0,1
FALLS CREEK,2021-10-21,ACTUAL,10.4,6.9,79,236,5,0.8,,44.1,1,295,0.1,2,0,1
FALLS CREEK,2021-10-22,ACTUAL,6.3,6,98,85,3,5.8,,16.2,0,282,0,0,0,1
FALLS CREEK,2021-10-23,ACTUAL,10.8,9.4,91,237,7,10.8,,13.5,0,255,0,0,0,1
FALLS CREEK,2021-10-24,ACTUAL,7.5,4.8,83,165,4,0.6,,26.6,0,258,0,1,0,1
FALLS CREEK,2021-10-25,ACTUAL,7.3,4.6,83,118,12,12.2,,21.7,0,228,0,0,0,1
FALLS CREEK,2021-10-26,ACTUAL,8.4,3.5,71,121,10,5.8,,31.3,0,218,0,1,0,1
FALLS CREEK,2021-10-27,ACTUAL,10.3,-1.5,44,235,9,3.6,,49,1,214,0.2,2,0,1
FALLS CREEK,2021-10-28,ACTUAL,2.6,1.6,93,110,6,14,,14.1,0,182,0,0,0,1
FALLS CREEK,2021-10-29,ACTUAL,3.5,3.2,98,272,5,22.6,,2.3,0,133,0,0,0,1
FALLS CREEK,2021-10-30,ACTUAL,3.9,-3.8,57,271,11,1.2,,27.5,0,134,0,1,0,1
FALLS CREEK,2021-10-31,ACTUAL,2.7,-5,57,211,8,0,,48.3,1,135,0.2,1,0,1
NANCY GREENE,2021-05-01,ACTUAL,11.4,-6.6,28,306,13,0,,,,,,,,
NANCY GREENE,2021-05-02,ACTUAL,11.2,-7.7,26,43,11,0,,,,,,,,
NANCY GREENE,2021-05-03,ACTUAL,9.4,-3.6,40,172,14,0,,,,,,,,
NANCY GREENE,2021-05-04,ACTUAL,10,-3.1,40,313,12,0,,,,,,,,
NANCY GREENE,2021-05-05,ACTUAL,13.7,-5.6,26,187,10,0,,,,,,,,
NANCY GREENE,2021-05-06,ACTUAL,18.7,-6.1,18,125,11,0,,,,,,,,
NANCY GREENE,2021-05-07,ACTUAL,1.1,-0.2,91,269,8,4,,,,,,,,
NANCY GREENE,2021-05-08,ACTUAL,7.3,-5.5,40,305,10,3.4,,,,,,,,
NANCY GREENE,2021-05-09,ACTUAL,9.8,-8.9,26,38,12,0,,,,,,,,
NANCY GREENE,2021-05-10,ACTUAL,12.7,-2.1,36,148,10,0,,,,,,,,
NANCY GREENE,2021-05-11,ACTUAL,12.2,-7.4,25,282,8,0,,,,,,,,
NANCY GREENE,2021-05-12,ACTUAL,9.5,2.6,62,195,11,0,,,,,,,,
NANCY GREENE,2021-05-13,ACTUAL,12.8,1.7,47,280,8,2.2,,,,,,,,
NANCY GREENE,2021-05-14,ACTUAL,16.9,-3.9,24,29,9,0,,,,,,,,
NANCY GREENE,2021-05-15,ACTUAL,18.9,-4,21,312,9,0,,,,,,,,
NANCY GREENE,2021-05-16,ACTUAL,21.7,-1,22,254,14,0,,,,,,,,
NANCY GREENE,2021-05-17,ACTUAL,19.7,2.9,33,203,12,0,,,,,,,,
NANCY GREENE,2021-05-18,ACTUAL,5.3,-8.7,36,295,13,1.6,,85,6,15,4.1,6,3,
NANCY GREENE,2021-05-19,ACTUAL,6.1,-6.3,41,285,7,0,,86,7,19,3.4,7,3,1
NANCY GREENE,2021-05-20,ACTUAL,4.7,1.6,80,105,13,3.4,,54,5,19,0.5,6,0,1
NANCY GREENE,2021-05-21,ACTUAL,10.5,-3,39,9,9,0,,74.2,7,23,1.1,8,1,1
NANCY GREENE,2021-05-22,ACTUAL,11.8,-2.9,36,86,16,0,,84.3,9,27,4.3,10,5,1
NANCY GREENE,2021-05-23,ACTUAL,11.3,2.3,54,45,10,0,,85,10,32,3.4,11,4,1
NANCY GREENE,2021-05-24,ACTUAL,11,4.5,64,231,10,1.4,,75.6,11,36,1.3,13,1,1
NANCY GREENE,2021-05-25,ACTUAL,11.9,7.1,72,58,5,7.8,,42.3,7,30,0.1,9,0,1
NANCY GREENE,2021-05-26,ACTUAL,15.3,6.1,54,159,11,2.8,,58.7,6,35,0.6,9,0,1
NANCY GREENE,2021-05-27,ACTUAL,9,3.9,70,135,19,1.4,,65,7,39,1.4,10,1,1
NANCY GREENE,2021-05-28,ACTUAL,5.9,3.6,85,2,5,12.2,,24.6,3,24,0,5,0,1
NANCY GREENE,2021-05-29,ACTUAL,13.3,-2,35,353,6,2,,54.8,5,28,0.4,7,0,1
NANCY GREENE,2021-05-30,ACTUAL,19.1,-0.9,26,161,11,0,,82.9,9,34,2.8,11,3,1
NANCY GREENE,2021-05-31,ACTUAL,21,4.8,35,5,9,0,,88.8,12,40,5.5,14,7,2
NANCY GREENE,2021-06-01,ACTUAL,26.1,7.1,30,203,6,0,,91.6,17,49,7.4,18,11,2
NANCY GREENE,2021-06-02,ACTUAL,26.9,8.3,31,175,13,0,,92.1,23,57,11.1,23,16,2
NANCY GREENE,2021-06-03,ACTUAL,26,0.6,19,177,14,0,,94.3,28,65,15.9,28,23,2
NANCY GREENE,2021-06-04,ACTUAL,21.1,-1.5,22,195,17,0,,94.4,33,72,18.8,33,28,3
NANCY GREENE,2021-06-05,ACTUAL,10.9,0.3,48,168,6,0.2,,90.4,35,77,6.2,34,13,2
NANCY GREENE,2021-06-06,ACTUAL,7.9,0.9,61,110,11,9.4,,47.7,18,67,0.2,22,0,1
NANCY GREENE,2021-06-07,ACTUAL,2.8,1.5,91,201,7,6.8,,21.7,10,61,0,14,0,1
NANCY GREENE,2021-06-08,ACTUAL,13.3,0.2,41,353,11,0.2,,59.1,12,67,0.7,17,1,1
NANCY GREENE,2021-06-09,ACTUAL,10.5,3.6,62,128,9,0.2,,72.2,13,72,1,18,1,1
NANCY GREENE,2021-06-10,ACTUAL,14.3,0.8,40,177,14,0,,83.6,16,78,3.5,21,6,2
NANCY GREENE,2021-06-11,ACTUAL,9.2,-0.2,52,129,10,0,,84.7,17,83,3.4,23,6,2
NANCY GREENE,2021-06-12,ACTUAL,14.8,4.2,49,142,10,0,,86.1,19,89,4.1,25,8,2
NANCY GREENE,2021-06-13,ACTUAL,17.5,8.4,55,10,10,0,,86.2,22,96,4.1,28,8,2
NANCY GREENE,2021-06-14,ACTUAL,20.2,12.5,61,358,9,2.4,,73.5,20,103,1.1,27,2,1
NANCY GREENE,2021-06-15,ACTUAL,10.6,7.7,82,221,9,18.8,,30.6,9,73,0,14,0,1
NANCY GREENE,2021-06-16,ACTUAL,15.3,1,38,167,13,8,,54.2,7,67,0.5,11,0,1
NANCY GREENE,2021-06-17,ACTUAL,18.9,-1.1,26,180,10,0,,82.4,11,73,2.5,16,3,1
NANCY GREENE,2021-06-18,ACTUAL,22.2,2.7,28,86,8,0,,90.1,15,81,6.5,21,10,2
NANCY GREENE,2021-06-19,ACTUAL,19.9,4.3,36,224,11,0,,90.2,19,88,7.6,25,13,2
NANCY GREENE,2021-06-20,ACTUAL,20.4,5.9,39,348,11,0,,90.2,22,95,7.6,28,13,2
NANCY GREENE,2021-06-21,ACTUAL,24.4,6.1,31,33,8,0,,91.4,27,103,7.7,33,15,2
NANCY GREENE,2021-06-22,MANUAL,25.8,5.3,27,214,13,0,,92.6,32,111,12.2,37,22,2
NANCY GREENE,2021-06-23,ACTUAL,25.3,7.3,32,169,10,0,,92.7,37,119,10.4,41,21,2
NANCY GREENE,2021-06-24,ACTUAL,22.6,6.7,36,299,13,0,,92.1,41,126,10.9,45,22,2
NANCY GREENE,2021-06-25,ACTUAL,24.8,8.6,36,299,13,0,,92.1,45,134,11.2,49,24,2
NANCY GREENE,2021-06-26,ACTUAL,30.2,10.6,30,337,11,0,,92.8,51,143,11.2,54,25,3
NANCY GREENE,2021-06-27,ACTUAL,33.1,10.4,25,148,6,0,,94.3,58,152,10.4,59,25,3
